entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,EmailOfReportingEntity,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35858393,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,3000.0,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,18623000.0,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,1930000.0,7000.0,Odense,2015-01-01,2015-12-31,13709000.0,16697000.0,-3000.0,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",2988000.0,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,,,,,,,,,,,,,,,,,,
35858393,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2015-01-01,2015-12-31,13709000.0,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,,,,,,,,,,,,,,,,,,
35858393,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,11201000.0,80000.0,126000.0,4559000.0,11201000.0,1929000.0,11075000.0,1929000.0,11075000.0,11075000.0,1929000.0,102000.0,4713000.0,4713000.0,4479000.0,126000.0,24000.0,
35858393,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,,,,4559000.0,,,,,,,,,,,,,,
35858393,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,,,,80000.0,,,,,,,,,,,,,,
35858393,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,,,,4479000.0,,,,,,,,,,,,,,
35858393,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,3000.0,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,14411000.0,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,482000.0,7000.0,Odense,2015-01-01,2015-12-31,10093000.0,13933000.0,-3000.0,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",3840000.0,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,,,,,,,,,,,,,,,,,,
35858393,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,,,,,,,,,,,,,,,,,,Frederik Barfoed
35858393,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,,,,,,,,,,,,,,,,,,
35858393,2016-01-01,2016-12-31,c12,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2YwL2RkLzllLzcxMGQtNDA5YS1iMTE0LTNjMjFhZWVkYTk3OA.xhtml,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2FkL2ExLzQ5L2E1MWQtNGY2Yy04ZGU1LWRjMDFmNzI0MzAwYw.pdf,http://regnskaber.virk.dk/39385853/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzZmL2MyL2EzL2UwMWQtNGYyMC05MWVmLTJhNWVmYTkwMWEwNA.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2017-05-02,2017-05-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er afgivet selvskyldnerkaution for 1/40 af prioritetsgÃ¦ld t.kr. 4.147.640, gÃ¦ld til andre kreditinstitutter t.kr. 725.838, bankgÃ¦ld t.kr. 176.737 og negative markedsvÃ¦rdier t.kr. 1.416.427 i Barfoed Group P/S. Den afgivne selvskyldnerkaution er uden regres mod andre kautionister.</p>",info@barfoedgroup.dk,,35858393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert VikkelsÃ¸e,Jyske Bank A/S,BARFOED GROUP HOLDING 30 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2015-01-01,2015-12-31,10093000.0,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,70 20 15 45,false,false,Ingen bistand,urn:ofk:oid:23811133,indberetninger-20180424,2.59279,35858393,,2018-03-27T20:08:57.319Z,2017-05-04T13:48:03.982Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-18-LA,2017-05-04T13:48:04.248Z,,,,,,,,,,,,,,,,,,
