entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
19372677,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,-7000.0,959663.0,1264983.0,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,2366.0,3583.0,Vejle,2016-01-01,2016-12-31,243817.0,313537.0,312320.0,2017-12-31,2017-01-01,false,false,69720.0,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19372677,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,,,,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,,,Vejle,2016-01-01,2016-12-31,50600.0,,,2017-12-31,2017-01-01,false,false,,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19372677,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,,,,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,,,Vejle,2016-01-01,2016-12-31,193217.0,,,2017-12-31,2017-01-01,false,false,,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19372677,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,,,,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,,,Vejle,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,2231546.0,1064561.0,125000.0,1702546.0,1645286.0,494000.0,289861.0,2231546.0,35000.0,289861.0,529000.0,35000.0,7.0,265266.0,120655.0,494000.0,50600.0,29226.0,29226.0,1469686.0,7.0,557034.0,36427.0,348117.0,23777.0,231564.0,227462.0,
19372677,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,,,,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,,,Vejle,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,,,,,1469686.0,,,,,,,,,,,,,,,,,,,,,,,
19372677,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,,,,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,,,Vejle,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,,,,,50600.0,,,,,,,,,,,,,,,,,,,,,,,
19372677,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,,,,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,,,Vejle,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,,,,,1645286.0,,,,,,,,,,,,,,,,,,,,,,,
19372677,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,,,,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,,,Vejle,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
19372677,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,114000.0,1058042.0,1295990.0,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,24464.0,1401.0,Vejle,2016-01-01,2016-12-31,75216.0,100886.0,123949.0,2017-12-31,2017-01-01,false,false,25670.0,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,50600.0
19372677,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzRmL2U5Lzk2LzEyNDYtNGIwYS05OGFiLTliOTM2MjEyMWQ4YQ.xhtml,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzRkL2NkLzU2LzNmMjQtNGI5ZS04ZDY5LTk4M2E5MDUxNDNiYQ.pdf,http://regnskaber.virk.dk/77627391/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzViLzg1L2Y5LzIzN2YtNDdjYS04MGFhLWRjOWJhNWE1YTljYg.xml,true,Vejle,7100.0,8.0,NÃ¸rrebrogade,7100.0,"Roms Hule, 8, st. Ã¸sttÃ¥rnet",Regnskabsklasse B,2018-03-27,2018-04-04,,,,19372677.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Hyldgaard,Carsten Hyldgaard,VEJLE STÃVSUGERCENTRAL ApS,Michelle Madsen,,,Vejle,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,75821580.0,false,false,Ingen bistand,urn:ofk:oid:25268165,indberetninger-20180424,2.5927877,19372677.0,,2018-04-06T07:14:21.703Z,2018-04-05T15:02:19.527Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-BY,2018-04-05T15:02:20.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
