entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
33392974,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,-9092.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33392974,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,9092.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,34385.0,53445.0,8517.0,1113.0,11656.0,19060.0,2564.0,,,,,,,,,,,,,,,,,,,,,,,
33392974,2016-12-31,2016-12-31,ID_7,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,,,,,,,,465942.0,367411.0,80000.0,438931.0,9985.0,39627.0,27011.0,58547.0,465942.0,426315.0,27011.0,7390.0,2988.0,27011.0,58547.0,-40373.0,426315.0,288792.0,12973.0,130133.0,0.0,,
33392974,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,4809.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,27011.0,40588.0,8752.0,1340.0,6165.0,13577.0,1356.0,,,,,,,,,,,,,,,,,,,,,,,
33392974,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33392974,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33392974,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allan Viuf,DirektÃ¸r
33392974,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33392974,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kent Viuf,DirektÃ¸r
33392974,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzVjL2VmLzcyL2ZhNDEtNDcyZi05NmI5LTFmNTk1MTk5MmVjYQ.pdf,http://regnskaber.virk.dk/47929333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2QwLzAxLzFlLzc1MjEtNDM2Zi04NTYwLTNhN2FmMzUxZDY4MA.xml,true,"RÃ¸dding, 6630",Ãstergade 13,Til den daglige ledelse i AK BrÃ¦ndstof ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2011-01-11,2018-04-12,10841976.0,33392974.0,10841976.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for AK BrÃ¦ndstof ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Allan Viuf,OL Revision,Saxo Privatbank,AK BrÃ¦ndstof ApS,"OL Revision, Godkendt Revisionaktieselskab",FÃ¸vling,2016-01-01,2016-12-31,-4809.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"575, Vejen",2017-12-31,2017-01-01,false,2018-04-12,RÃ¸dding,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25333340,indberetninger-20180424,2.5124211,33392974.0,AWLeXXB5x8uVRSOdf1u8,2018-04-19T14:45:37.452Z,2018-04-19T14:44:47.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-GR,2018-04-19T14:44:47.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
