entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,DividendPaid
34471630,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,288946.0,623566.0,34471630.0,350000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,28744.0,83298.0,96265.0,Hvidovre,2015-01-01,2015-12-31,347529.0,347587.0,334620.0,2016-12-31,2016-01-01,302310.0,false,false,58.0,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,,,,,,,,,,,,,,,,,,,,
34471630,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,,,34471630.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,,,,Hvidovre,2015-01-01,2015-12-31,350000.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,,,,,,,,,,,,,,,,,,,,
34471630,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,,,34471630.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,,,,Hvidovre,2015-01-01,2015-12-31,-2471.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,,,,,,,,,,,,,,,,,,,,
34471630,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,,,34471630.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,,,,Hvidovre,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,5442194.0,4780.0,80000.0,2740683.0,2883284.0,5442194.0,2558910.0,2701511.0,2701511.0,2701511.0,2154112.0,1654.0,119846.0,2683438.0,2558910.0,404798.0,2735903.0,2726307.0,7942.0,
34471630,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,,,34471630.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,,,,Hvidovre,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,,,,,119846.0,,,,,,,,,,,,,,,
34471630,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,,,34471630.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,,,,Hvidovre,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,,,,,2683438.0,,,,,,,,,,,,,,,
34471630,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,,,34471630.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,,,,Hvidovre,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,,,,,2883284.0,,,,,,,,,,,,,,,
34471630,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,,,34471630.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,,,,Hvidovre,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,,,,,80000.0,,,,,,,,,,,,,,,
34471630,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,358170.0,2962494.0,34471630.0,2613324.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,33611.0,118031.0,128054.0,Hvidovre,2015-01-01,2015-12-31,2614103.0,2614347.0,2604324.0,2016-12-31,2016-01-01,382781.0,false,false,244.0,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,,,,,,,,,,,,,,,,,,,,101200.0
34471630,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzQ0LzM2L2ZlL2U1OWQtNDZkYS1iNmQxLTNmYjBiMTFjMWE5OQ.xhtml,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2YwLzM3LzY4LzFjNGEtNDlmZS1hNTk4LTMwOWU4NmRlMjVkYg.pdf,http://regnskaber.virk.dk/03617443/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2MyL2VkLzI5LzRjZTItNDY5My1iNThmLTZlN2FmMzU5MmI2MA.xml,true,2000 Frederiksberg,Hvidovre,2650.0,16.0,NÃ¸rremarksvej,2650 Hvidovre,NÃ¸rremarksvej 16,Regnskabsklasse B,2017-01-24,2017-01-24,,,34471630.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Laustsen,Jacob Laustsen,Danske Bank,CAJAMA INVEST ApS,Jacob Laustsen,,,,Hvidovre,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23420843,indberetninger-20180424,2.5949402000000004,34471630.0,,2018-03-27T12:30:45.910Z,2017-01-25T08:41:42.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-36-JV,2017-01-25T08:41:43.051Z,,,,,,,,,,,,,,,,,,,,
