entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,RevaluationsOfInvestmentsOfTheYear
28866399,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,1022.0,12.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",172717.0,2019-06-10,2005-06-30,2019-06-14,46789.0,Statsautoriseret revisor,4686454.0,5538686.0,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,-253101.0,Ãrsrapport,20670.0,25917.0,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,297126.0,47006.0,26567.0,26336.0,650.0,Frederikshavn,527213.0,2017-01-01,2017-12-31,358164.0,531903.0,805443.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,108965.0,173739.0,3753150.0,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28866399,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-10,2005-06-30,2019-06-14,,Statsautoriseret revisor,,,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,,Ãrsrapport,,,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Frederikshavn,,2017-01-01,2017-12-31,611265.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,,,,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28866399,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-10,2005-06-30,2019-06-14,,Statsautoriseret revisor,,,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,,Ãrsrapport,,,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Frederikshavn,,2017-01-01,2017-12-31,-253101.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,,,,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28866399,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-10,2005-06-30,2019-06-14,,Statsautoriseret revisor,,,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,,Ãrsrapport,,,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Frederikshavn,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,,,,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,5054001.0,587531.0,329819.0,125000.0,152714.0,1124707.0,68227.0,295675.0,1865000.0,5054001.0,3888325.0,0.0,0.0,318610.0,298610.0,0.0,2251837.0,20000.0,1933227.0,40969.0,40969.0,295675.0,226598.0,773109.0,0.0,3888325.0,0.0,495756.0,1918958.0,870698.0,172717.0,0.0,704303.0,565727.0,,,,,,,,,,,
28866399,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-10,2005-06-30,2019-06-14,,Statsautoriseret revisor,,,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,,Ãrsrapport,,,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Frederikshavn,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,,,,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28866399,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-10,2005-06-30,2019-06-14,,Statsautoriseret revisor,,,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,,Ãrsrapport,,,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Frederikshavn,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,,,,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,,,,,,226598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28866399,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-10,2005-06-30,2019-06-14,,Statsautoriseret revisor,,,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,,Ãrsrapport,,,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Frederikshavn,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,,,,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,,,,,,773109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28866399,2018-01-01,2018-01-01,c507,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-10,2005-06-30,2019-06-14,,Statsautoriseret revisor,,,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,,Ãrsrapport,,,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Frederikshavn,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,,,,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983311.0,1051538.0,,,,,,,,,
28866399,2018-01-01,2018-01-01,c522,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-10,2005-06-30,2019-06-14,,Statsautoriseret revisor,,,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,,Ãrsrapport,,,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Frederikshavn,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,,,,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1865000.0,,,,,,,,,
28866399,2018-01-01,2018-01-01,c569,,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA5LzU5LzI1LzY2NDQtNGYwMy1iMGQ2LWIzN2QxOWI3MzkyMA.pdf,http://regnskaber.virk.dk/99366882/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2NkLzI5L2FlLzMzZWEtNDgxZC1hZWQ4LWExN2U3ZjJiZjQ4ZQ.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,23.0,Parallelvej,9900 Frederikshavn,Ãstermarksvej 15,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Kvissel TÃ¸mrersjak ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-10,2005-06-30,2019-06-14,,Statsautoriseret revisor,,,20222670.0,28866399.0,20222670.0,mne24638,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kvissel TÃ¸mrersjak ApS.,,Ãrsrapport,,,1559465.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Andersen,Leif BÃ¸rge Christensen,Leif BÃ¸rge Christensen,Sparekassen Vendsyssel,Kvissel TÃ¸mrersjak ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Frederikshavn,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,true,2019-06-10,Frederikshavn,,,,urn:ofk:oid:27520221,indberetninger-20180424,2.5118406,28866399.0,AWtktnaaGQc-fA3G3L23,2019-06-17T09:13:44.497Z,2019-06-17T09:13:25.720Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-18-KM,2019-06-17T09:13:27.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20000.0,,,,,,,
