entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
31426200,2016-10-01,2017-09-30,ID_10,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,24650.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31426200,2016-10-01,2017-09-30,ID_12,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,-81473.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31426200,2016-10-01,2017-09-30,ID_6,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,-3923.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,-33978.0,24650.0,-3923.0,-33978.0,128978.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
31426200,2016-10-01,2017-09-30,ID_8,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,52900.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31426200,2017-09-30,2017-09-30,ID_4,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,,,,,,,3673398.0,2401891.0,125000.0,3673398.0,0.0,3521401.0,0.0,3673398.0,151997.0,0.0,0.0,0.0,1.0,0.0,52900.0,3343501.0,0.0,151997.0,136996.0,1271507.0,47790.0,15000.0,
31426200,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto JÃ¸rn Stellini
31426200,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31426200,2017-10-01,2018-09-30,ID_11,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,-523959.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31426200,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,-469959.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,-333854.0,0.0,-551836.0,-333854.0,224061.0,-81877.0,,,,,,,,,,,,,,,,,,,,,,,
31426200,2017-10-01,2018-09-30,ID_5,,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzQwLzdlL2U4Lzc5YTUtNDE0NS1iNjE3LTVmMTY2Y2M4YjFmNA.pdf,http://regnskaber.virk.dk/00262413/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2E2L2Q3L2QzLzAxNmEtNDAyMy05OGRiLTAyODExZmUwZTYyNQ.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2008-05-14,2019-03-11,31426200.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Stellini Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roberto JÃ¸rn Stellini,Stellini Holding ApS,"ASSET, Statsautoriseret Revisionsnanpartsselskab",Odense,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26827183,indberetninger-20180424,2.5118417999999996,31426200.0,AWl8VHUSRYGX6_YTF34f,2019-03-14T13:12:16.489Z,2019-03-14T13:11:43.041Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-56-YX,2019-03-14T13:11:43.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
