entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
26206138,2016-10-01,2017-09-30,ID_6,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26206138,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,339332.0,416832.0,1605.0,0.0,58305.0,75895.0,77500.0,17590.0,,,,,,,,,,,,,,,,,,,,
26206138,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,,,,,-58305.0,,,,,,,,,,,,,,,,,,,,,,,
26206138,2017-09-30,2017-09-30,ID_4,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,,,,,,,,,287010.0,204629.0,125000.0,280410.0,37515.0,6600.0,121141.0,287010.0,165869.0,6600.0,6600.0,116177.0,-3859.0,165869.0,34192.0,75781.0,15000.0,15500.0,23266.0,
26206138,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jon Kabell
26206138,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26206138,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,364972.0,257077.0,4107.0,15318.0,-76651.0,-96684.0,-107895.0,-20033.0,,,,,,,,,,,,,,,,,,,,
26206138,2017-10-01,2018-09-30,ID_5,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26206138,2017-10-01,2018-09-30,ID_8,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,,,,,76651.0,,,,,,,,,,,,,,,,,,,,,,,
26206138,2018-09-30,2018-09-30,ID_3,,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzE4LzAzLzNmL2RmZTgtNDZlNi05ZmEyLTgyYWE1OWVkYTg1ZQ.pdf,http://regnskaber.virk.dk/83160262/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2I0Lzc3L2M4LzE0Y2MtNDBkZi05NjhmLTFkMzA4ZTYyMjYyNw.xml,true,"2300, KÃ¸benhavn S","Kigkurren 8D, 3 Th",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-14,2019-02-14,2001-08-30,2019-02-14,26206138.0,31864062.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for JON KABELL ApS.,Ãrsrapport,Jon Kabell,JON KABELL ApS,Revisorfirmaet Tasteriet ApS,BrÃ¸nshÃ¸j,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸benhavn, 101",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26734451,indberetninger-20180424,2.5122833,26206138.0,AWkqE1UfRYGX6_YTFXJG,2019-02-26T13:52:33.020Z,2019-02-26T13:51:43.289Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-35-KR,2019-02-26T13:51:43.432Z,,,,,,,,,138072.0,27064.0,125000.0,131472.0,57548.0,6600.0,44489.0,138072.0,93583.0,6600.0,6600.0,45615.0,-80511.0,93583.0,23492.0,104408.0,3000.0,24476.0,43860.0,
