entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredPatents,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
34616930,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,32981.0,24133.0,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,6089.0,HillerÃ¸d,2015-01-01,2015-12-31,-14937.0,-14937.0,-8848.0,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,0.0,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,,,,,,,,,,,,,,,,,,,,
34616930,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,,,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,,HillerÃ¸d,2015-01-01,2015-12-31,-14937.0,,,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,,,,,,,,,,,,,,,,,,,,
34616930,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,,,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,,HillerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,84651.0,170697.0,0.0,80000.0,86046.0,81000.0,82465.0,84651.0,170697.0,88232.0,84651.0,5178.0,2465.0,88232.0,86046.0,4046.0,0.0,83054.0,1000.0,
34616930,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,,,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,,HillerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,,,,,,,82465.0,,,,,,,,,,,,,
34616930,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,,,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,,HillerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,,,,,,,80000.0,,,,,,,,,,,,,
34616930,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,,,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,,HillerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,,,,,,,2465.0,,,,,,,,,,,,,
34616930,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,,,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,,HillerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,,,,,,,0.0,,,,,,,,,,,,,
34616930,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,342149.0,345566.0,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,0.0,HillerÃ¸d,2015-01-01,2015-12-31,3417.0,3417.0,3417.0,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,0.0,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,,,,,,,,,,,,,,,,,,,,0.0
34616930,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,,,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,,HillerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,,,,,,,,,,,,,,,,,,,,
34616930,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzkxLzA0L2Y5LzVlY2EtNDE4Yy1iNThjLWQwNDE3MjE5MThkYg.xhtml,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZhLzNmLzMxLzgyYTctNDM1Ny1iMWM4LTNhMjI2YWU4N2MxMg.pdf,http://regnskaber.virk.dk/03961643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzRjLzIwL2RjLzA2YWUtNGEzZS05ZGJlLWFjMDBkNmUxOWM2Nw.xml,true,HillerÃ¸d,3400.0,49.0,Slotsgade,3400 HillerÃ¸d,Slotsgade 53,Regnskabsklasse B,2017-05-30,2017-05-30,info@globiz1.com,,,34616930.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Otto,Morten Otto,GLOBIZ1 ApS,John Hoffmann,,HillerÃ¸d,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,Selskabet har fravalgt revisionspligten for det kommende regnskabsÃ¥r.,,88307606.0,false,false,Ingen bistand,urn:ofk:oid:24032280,indberetninger-20180424,2.5949414,34616930,,2018-03-28T17:07:07.597Z,2017-05-31T21:43:55.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-67-CY,2017-05-31T21:43:56.134Z,,,,,,,,,,,,,,,,,,,,0.0
