entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,ExtraordinaryDividendDistributedAfterEndOfReportingPeriodGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
25636708,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,80000.0,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25636708,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,16414793.0,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25636708,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,-232013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25636708,2017-01-01,2017-12-31,c2003,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25636708,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,1267987.0,,136223.0,1627817.0,255656.0,117201.0,255656.0,1625585.0,1764040.0,357598.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25636708,2017-01-01,2017-12-31,c411,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25636708,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,-232013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25636708,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,16262780.0,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,,,,,,,,,,,33774670.0,1950614.0,80000.0,6304382.0,1705956.0,27470288.0,33774670.0,16647765.0,13334667.0,11628711.0,27470288.0,2214687.0,4223538.0,27470288.0,864125.0,864125.0,16182780.0,3313098.0,1098411.0,4353768.0,130230.0,,,,,
25636708,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,80000.0,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25636708,2017-12-31,2017-12-31,c727,,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2M4LzU4L2I4L2M2YmMtNDgxNi1hYjYyLTczMjEyZjA1Y2MxZA.pdf,http://regnskaber.virk.dk/80763652/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzYxLzI0L2M3LzkzZmQtNGZhYi1iZWZmLTkyOGE4MzBkMGQ1Mg.xml,38688.0,Danmark,Frederiksberg,2000.0,"39, 3. sal",Roskildevej,KÃ¸benhavn NV,2400.0,22.0,Svanevej,"2000, Frederiksberg","Roskildevej, 39, 3. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-12,2019-03-12,2019-04-08,statsautoriseret revisor,16182780.0,6000000.0,39090279.0,25636708.0,39090279.0,mne34372,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ejendomsselskabet Raketten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Egon Ramskov Laursen,Allan Simonsen,Allan Laursen,"One Revision, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Raketten ApS,"One Revision, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn NV,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,27469.0,2019-03-12,Frederiksberg,RevisionspÃ¥tegning,urn:ofk:oid:26959087,indberetninger-20180424,2.5124327999999996,25636708.0,AWoA9QiaRYGX6_YTGuY_,2019-04-09T07:17:48.938Z,2019-04-09T07:16:59.025Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-81-NQ,2019-04-09T07:16:59.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
