entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DisposalsOfPropertyPlantAndEquipmentByDivisionAndSaleOfOtherCompany,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
29782296,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,-1308719.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29782296,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,191281.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,0.0,392539.0,49673.0,-76172.0,266694.0,392539.0,75413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29782296,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,,,,,,,,7539745.0,184745.0,125000.0,184745.0,2326187.0,7355000.0,7539745.0,4767401.0,3633479.0,3633479.0,7355000.0,341775.0,7355000.0,1500000.0,446157.0,446157.0,701187.0,36998.0,1133922.0,674893.0,73656.0,6600.0,,,,,,,,,,,,,,
29782296,2017-01-01,2017-01-01,c151,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439218.0,1800000.0,,,,,,,,,,,,
29782296,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,728135.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,497000.0,442474.0,20513.0,0.0,918961.0,939474.0,190826.0,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,aarhus@kvistjensen.dk,,,,,,,,,,
29782296,2017-01-01,2017-12-31,c122,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,728135.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29782296,2017-01-01,2017-12-31,c152,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29782296,2017-01-01,2017-12-31,c71,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29782296,2017-01-01,2017-12-31,c88,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aarhus C,8000.0,173.0,Marselis Boulevard,registreret revisor,36717785.0,mne17821,Mai-Britt Spliid,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",86 20 76 20
29782296,2017-01-01,2017-12-31,c89,,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2QxLzhhLzhlL2E0ZDctNGI5Ny05N2VjLWUzMWRkYmEyYjk2OQ.pdf,http://regnskaber.virk.dk/69228792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2VlL2U5LzdjLzFmN2QtNDEzNS04MDg1LTM4NDU1Yzk2NzQxMw.xml,3521707.0,Svendborg,5700.0,33.0,Heldagervej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-01,2018-02-01,2018-03-05,-91075.0,29782296.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for UsserÃ¸d Kongevej 92 ApS.,Ãrsrapport,Peter Jarlby,Peter Jarlby,UsserÃ¸d Kongevej 92 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Svendborg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-01,Aarhus C,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25189599,indberetninger-20180424,2.5095937000000004,29782296.0,,2018-04-04T07:37:25.616Z,2018-03-16T06:52:42.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-89-UH,2018-03-16T06:52:43.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,aarhus@kvistjensen.dk,Aarhus C,8000.0,173.0,Marselis Boulevard,registreret revisor,36717785.0,mne4549,Poul Vogelius,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",86 20 76 20
