entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,OtherShorttermPayables,ReserveForEntrepreneurialCompany,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35675175,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",181752.0,280437.0,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,90875.0,98685.0,98685.0,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,7810.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,,,,,,,,,,,,,,,,
35675175,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",,,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,22718.0,,,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,,,,,,,,,,,,,,,,
35675175,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",,,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,68157.0,,,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,,,,,,,,,,,,,,,,
35675175,2017-06-30,2017-06-30,c10,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",,,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,188323.0,188323.0,2.0,188323.0,-894.0,188323.0,189217.0,7810.0,7810.0,181407.0,22718.0,-23614.0,181407.0,0.0,0.0,
35675175,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",543090.0,723646.0,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,137634.0,180556.0,180556.0,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,42922.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,,,,,,,,,,,,,,,,
35675175,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",,,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,,,,,,,,,,,,,,,,Julia de Souza Rodrigues
35675175,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",,,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,,,,,,,,,,,,,,,,Francesca Astesani
35675175,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",,,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,,,,,,,,,,,,,,,,
35675175,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",,,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,27280.0,,,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,,,,,,,,,,,,,,,,
35675175,2017-07-01,2018-06-30,c7,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2FiL2JlLzM2L2ZiYjQtNGFkZi04MWFlLTVmMWQxNDkzM2U0Yw.xhtml,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFjL2Y2LzcwLzc2ODgtNDNlYy1hZWM3LWU1YjZlNDVlNGI1ZA.pdf,http://regnskaber.virk.dk/57157653/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzE0L2M0LzIxLzNlNzYtNDM3Yi05MDYyLWM2NmU1ZWIwODExMw.xml,true,KÃ¸benhavn V,1620.0,"112, 1",Vesterbrogade,2840 Holte,De Conincks Vej 16,Til kapitalejerne i SOUTH INTO NORTH IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-08,2018-10-08,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pr. 30/6 ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at arrangere udstillinger mm.</p>",,,54472455.0,35675175.0,mne17356,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Rasmussen,Francesca Astesani,SOUTH INTO NORTH IVS,Finn Rasmussen,KÃ¸benhavn,2016-07-01,2017-06-30,110354.0,,,2018-06-30,2017-07-01,false,false,2018-10-08,Holte,Selskabet har pÃ¥ generalforsamlingen vedtaget fravalg af revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26184855,indberetninger-20180424,2.59279,35675175.0,AWZTq0R05OzuYdPkFC6b,2018-10-08T12:34:13.026Z,2018-10-08T12:33:43.569Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AZ-13-CV,2018-10-08T12:33:43.810Z,,,,,,,,,,,,,,,,
