entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
21599808,2013-10-01,2014-09-30,c6,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,-33822.0,Registreret revisor,1926239.0,2735610.0,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,31094.0,125.0,Gurre,2013-10-01,2014-09-30,623386.0,812224.0,843193.0,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",188838.0,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599808,2013-10-01,2014-09-30,c8,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2013-10-01,2014-09-30,623386.0,,,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599808,2014-09-30,2014-09-30,c10,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,3419777.0,1945492.0,3276588.0,1123386.0,0.0,0.0,3419777.0,2296391.0,188838.0,188838.0,143189.0,397428.0,0.0,143189.0,143189.0,0.0,0.0,2107553.0,994091.0,10146.0,1331097.0,264574.0,441314.0,1331096.0,,,
21599808,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,-486811.0,Registreret revisor,1696916.0,2343968.0,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,132181.0,1188.0,Gurre,2013-10-01,2014-09-30,787563.0,1002870.0,1133863.0,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",215307.0,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599808,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,,,,,,,,,,,,,,,,,,,,,,,,,25187091.0,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",
21599808,2014-10-01,2015-09-30,c2,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599808,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Claus Hansen
21599808,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Margit Annelise Larsen
21599808,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Rikke Tina Leise
21599808,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzIzL2FjL2MxL2E1ZmUtNGZiMS05YjkzLTUwMTUwOTUyN2Q2Mg.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzRmLzM4L2RjL2QxMWUtNDdiYy1iMjEwLTMzYmY2ZTQ4MmFjNw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2QzLzg4LzY1LzY2MjgtNDBkNy1hNTVmLWRjMTg2M2U0MGRjNA.xml,Danmark,DK,Hvidovre,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen 175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-07,2016-03-07,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2013-10-01,2014-09-30,787563.0,,,2015-09-30,2014-10-01,2016-03-07,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22103870,indberetninger-20180424,2.5949402000000004,21599808.0,,2018-03-29T04:17:36.449Z,2016-03-15T09:09:59.654Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-27-DP,2016-03-15T09:10:00.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
