entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
21599808,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,-486811.0,Registreret revisor,1696916.0,2343968.0,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,132181.0,1188.0,Gurre,2014-10-01,2015-09-30,787563.0,1002870.0,1133863.0,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",215307.0,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599808,2014-10-01,2015-09-30,c8,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2014-10-01,2015-09-30,787563.0,,,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599808,2015-09-30,2015-09-30,c10,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,6818505.0,4870774.0,500000.0,6818505.0,1287563.0,0.0,0.0,6818505.0,5445140.0,129505.0,129505.0,0.0,497274.0,230000.0,787563.0,85802.0,85802.0,0.0,5315635.0,4090578.0,3321.0,1947731.0,188838.0,535624.0,1717731.0,,,
21599808,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,-746000.0,Registreret revisor,2214439.0,1918760.0,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,180552.0,93.0,Gurre,2014-10-01,2015-09-30,209482.0,269862.0,450321.0,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",60380.0,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599808,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,25187091.0,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",
21599808,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599808,2015-10-01,2016-09-30,c3,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claus Hansen
21599808,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margit Annelise Larsen
21599808,2015-10-01,2016-09-30,c5,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rikke Tina Leise
21599808,2015-10-01,2016-09-30,c7,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzJiLzJiL2I0LzI0M2YtNGY1Ni05NmJmLTQ3YmIzNTZjYTY3MA.xhtml,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzIwLzhiLzQxLzQ3OTgtNDY0OC1iYjhhLTg5OWRhYmE1MmZjYw.pdf,http://regnskaber.virk.dk/80899512/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzg0LzMxL2VlLzllODctNDY4NC1hN2RiLTI2MzQwMDBiYzZkNA.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,HelsingÃ¸r,3000.0,344.0,Gurrevej,2650 Hvidovre,Stamholmen175,Til den daglige ledelse i Claus Hansen A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-14,2017-03-14,,Registreret revisor,,,21599808.0,1007399649.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benjamin Jensen,Claus Hansen,Claus Hansen,CLAUS HANSEN A/S,GE Revision & RÃ¥dgivning ApS,,,Gurre,2014-10-01,2015-09-30,209482.0,,,2016-09-30,2015-10-01,false,false,2017-03-14,Hvidovre,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,40458843.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23596976,indberetninger-20180424,2.59262,21599808,,2018-03-28T00:16:20.774Z,2017-03-14T20:49:46.910Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-47-LS,2017-03-14T20:49:47.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
