entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsAudit,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
32830331,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,620659.0,771438.0,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,1505.0,250.0,Skanderborg,2016-01-01,2016-12-31,115373.0,149274.0,150779.0,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,33901.0,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,,,,,,,,,,,,,,,,,,,,,,,
32830331,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,,,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,,250.0,Skanderborg,2016-01-01,2016-12-31,115373.0,,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,,,,,,,,,,,,,,,,,,,,,,,
32830331,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,,,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,,250.0,Skanderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,1254841.0,182458.0,80000.0,1254841.0,3106.0,560372.0,653493.0,1254841.0,694469.0,456044.0,1639.0,653493.0,480372.0,694469.0,201622.0,418890.0,27902.0,8901.0,414145.0,,,,
32830331,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,,,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,,250.0,Skanderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,,,,,,80000.0,,,,,,,,,,,,,,,,,
32830331,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,,,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,,250.0,Skanderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,,,,,,480373.0,,,,,,,,,,,,,,,,,
32830331,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,,,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,,250.0,Skanderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,,,,,,560373.0,,,,,,,,,,,,,,,,,
32830331,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,769852.0,972495.0,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,7594.0,250.0,Skanderborg,2016-01-01,2016-12-31,152091.0,195299.0,202643.0,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,43208.0,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,,,,,,,,,,,,,,,,,,,,,,,
32830331,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,,,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,,250.0,Skanderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,,,,,,,,,,,,,,,,,,,,26267439.0,REVISION RY & HAMMEL GODKENDT REVISIONSAKTIESELSKAB,,
32830331,2017-01-01,2017-12-31,c13,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,,,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,,250.0,Skanderborg,2016-01-01,2016-12-31,152091.0,,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,,,,,,,,,,,,,,,,,,,,,,,
32830331,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E5L2IwLzg5L2E3N2UtNGQyZS05N2M5LTc1N2Y2ZjdmOWRjOQ.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVjLzJkL2I4L2ViNmEtNDQzNC05MDEwLTBkMzkzYjM4ZWIzZQ.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzY0LzBiL2ViLzVlY2MtNDIyZS1iZmI5LTk3YmM4OTQ4ZjczZQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of DAN BÃRSTER ApS,1.0,Reporting class B,2018-05-31,2018-05-31,Registreret revisor,,,32830331.0,mne2896,1004377142.0,The independent auditor's report on financial statements,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Niels JÃ¸rn Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,,250.0,Skanderborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-31,Ry,,31466400.0,false,false,Auditor's report on audited financial statements,Basis for Opinion,Opinion,urn:ofk:oid:25867637,indberetninger-20180424,2.5949402000000004,32830331.0,AWQXiJyR0wkEsASkt4xI,2018-06-19T10:14:00.546Z,2018-06-19T10:13:01.213Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-34-JK,2018-06-19T10:13:01.444Z,,,,,,,,,,,,,,,,,,,,,,Simon Fogt,DirektÃ¸r
