entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DeferredIncomeAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,FixturesFittingsToolsAndEquipment,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsAudit,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,ShorttermTaxReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
32830331,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,769852.0,38881.0,972495.0,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,7594.0,250.0,Skanderborg,2017-01-01,2017-12-31,152091.0,195299.0,202643.0,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,43208.0,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,,,,,,,,,,,,,,,,,,,,,
32830331,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,,38881.0,,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,,,Skanderborg,2017-01-01,2017-12-31,152091.0,,,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,,,,,,,,,,,,,,,,,,,,,
32830331,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,,38881.0,,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,,,Skanderborg,2017-01-01,2017-12-31,,,,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,1635056.0,502526.0,80000.0,1635056.0,712464.0,572208.0,1635056.0,922592.0,627829.0,9139.0,572208.0,632464.0,922592.0,225474.0,560322.0,37208.0,32081.0,551183.0,,,
32830331,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,772240.0,38881.0,996813.0,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,11627.0,2555.0,Skanderborg,2017-01-01,2017-12-31,165774.0,213620.0,222692.0,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,47846.0,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,,,,,,,,,,,,,,,,,,,,,
32830331,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,,38881.0,,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,,,Skanderborg,2017-01-01,2017-12-31,,,,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,,,,,,,,,,,,,,,,,,,26267439.0,REVISION RY & HAMMEL GODKENDT REVISIONSAKTIESELSKAB,
32830331,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,,38881.0,,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,,,Skanderborg,2017-01-01,2017-12-31,,,,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,,,,,,,,,,,,,,,,,,,,,Simon Fogt
32830331,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,,38881.0,,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,,,Skanderborg,2017-01-01,2017-12-31,,,,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,,,,,,,,,,,,,,,,,,,,,Pawel Maj
32830331,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,,38881.0,,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,,,Skanderborg,2017-01-01,2017-12-31,,,,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,,,,,,,,,,,,,,,,,,,26267439.0,REVISION RY & HAMMEL GODKENDT REVISIONSAKTIESELSKAB,
32830331,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,,38881.0,,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,,,Skanderborg,2017-01-01,2017-12-31,165774.0,,,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,,,,,,,,,,,,,,,,,,,,,
32830331,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EwLzU1LzI1L2Q3MDctNGU2MC1hNjFmLTI4NDZmMDNmMTBiZg.xhtml,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzM4Lzc2L2U0LzBhLzRkNGQtNGRjOS1hOTU3LTAyNjFiMmZkNjhiMg.pdf,http://regnskaber.virk.dk/13303823/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzhhLzQ4LzI2Lzk1YjAtNDQwMC04ODM2LTQ5MTVmNzRiYmM3MQ.xml,true,Denmark,DK,Ry,8680.0,27.0,Skanderborgvej,Skanderborg,8660.0,23.0,Danmarksvej,8660 Skanderborg,Danmarksvej 23,To the shareholders of Dan BÃ¸rster ApS,1.0,Regnskabsklasse B,2019-06-03,2019-06-03,0.0,1881.0,Registreret Revisor,,38881.0,,32830331.0,mne2896,1004377142.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels JÃ¸rn Brink Jeppesen,Simon Fogt,DAN BÃRSTER ApS,Simon Fogt,38881.0,,,Skanderborg,2017-01-01,2017-12-31,,,,38881.0,1800.0,1800.0,2018-12-31,2018-01-01,false,false,false,false,false,41954.0,2019-06-03,Ry,,31466400.0,false,false,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:27603088,indberetninger-20180424,2.5954003,32830331,AWuS60VtIXJRhhXBLcLT,2019-06-26T08:33:42.185Z,2019-06-26T08:33:39.524Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-95-NG,2019-06-26T08:33:39.944Z,1711171.0,439332.0,80000.0,1672290.0,878238.0,832437.0,1711171.0,831133.0,654845.0,9139.0,832437.0,798238.0,831133.0,0.0,400521.0,0.0,176288.0,349428.0,,,
