entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCashAndCashEquivalents,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables
35042776,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",6684.0,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,336636.0,20041.0,Slagelse,2016-01-01,2016-12-31,-309911.0,-309911.0,6684.0,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",0.0,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,,,,,,,,,,,,,,,,,,
35042776,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,,,Slagelse,2016-01-01,2016-12-31,-309911.0,,,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,,,,,,,,,,,,,,,,,,
35042776,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,,,Slagelse,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,1083487.0,300890.0,80000.0,1083487.0,-196761.0,1083487.0,1280248.0,0.0,1214211.0,513376.0,-276761.0,62241.0,0.0,1280248.0,782597.0,269221.0,3796.0,0.0
35042776,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,,,Slagelse,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,,,,,80000.0,,,,,,,,,,,,,
35042776,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,,,Slagelse,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,,,,,-276761.0,,,,,,,,,,,,,
35042776,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,,,Slagelse,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,,,,,-196761.0,,,,,,,,,,,,,
35042776,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",77143.0,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,105843.0,20189.0,Slagelse,2016-01-01,2016-12-31,-17385.0,-8511.0,77143.0,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",8874.0,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,,,,,,,,,,,,,,,,,,
35042776,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,,,Slagelse,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,,,,,,,,,,,,,,,,,,
35042776,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,,,Slagelse,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,,,,,,,,,,,,,,,,,,
35042776,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I1L2M3LzMzL2QxNDAtNDVlNS1iNmRiLTkzYmZhNWJiY2NlYw.xhtml,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzlmLzk5L2EyL2Q2YjMtNGI1ZS1iMjlkLWJmZTdhNzg1MjdkMA.pdf,http://regnskaber.virk.dk/67724053/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzc5L2MwLzNhLzc2NGUtNDhkMC1iY2E2LTk3MDkyZTViZjJmYw.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2018-07-04,2018-07-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Af de likvide beholdninger, er der pr. 31/12 2017 deponeret kr. 81.437 pÃ¥ sikringskonto, til sikkerhed for bankgÃ¦ld kr. 35.146.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for bankgÃ¦ld kr. 35.146 er der deponeret likvide beholdninger kr. 81.437.</p>",,35042776.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ladan Rezai,Ladan Rezai,POZE ApS,JÃ¸rgen KjÃ¦p,,,Slagelse,2016-01-01,2016-12-31,-17385.0,,,2017-12-31,2017-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2018. Betingelserne herfor er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25961345,indberetninger-20180424,2.5949402000000004,35042776.0,AWRo0KFH0wkEsASkuUuU,2018-07-05T05:01:12.728Z,2018-07-05T05:00:57.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-88-PW,2018-07-05T05:00:57.920Z,,,,,,,,,,,,,,,,,,
