entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard,GrossProfitLoss,ProfitLoss,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,RetainedEarnings
35400753,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,,,,,,,,,,
35400753,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,,,,,,,,,,
35400753,2013-01-01,2013-12-31,ID_12,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,,,,,,,,,,
35400753,2013-01-01,2013-12-31,ID_13,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,,,,,,,,,,
35400753,2013-01-01,2013-12-31,ID_14,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,,,,,,,,,,
35400753,2013-01-01,2013-12-31,ID_15,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,,,,,,,,,,
35400753,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,Henrik Nicolai Clausen,,,,,,,,,
35400753,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,,,,,,,,,,
35400753,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,,-1470.0,-1470.0,,,,,,,
35400753,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDc1MztBcFM1MzMyNjg7MjAxMzA3MDg7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/35700453/Y3ZyLmRrOi8veGJybHMvWC0yRTIwMUY4OS0yMDE0MDUyMl8wODI1MjNfNjIw.xml,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Valuewine Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-13,35400753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Valuewine Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik N. Clausen,Sydbank Padborg,Valuewine Invest ApS,Intension Registreret revisionsaktieselskab,"KrusÃ¥, den 18. marts 2014",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15058911,indberetninger-20180424,2.5122432999999997,35400753.0,,2018-03-31T20:31:39.077Z,2014-08-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-08,14-174.064,2014-08-31T22:00:00.000Z,,0.0,0.0,,,,,,,
