entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises
29979316,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,-2745272.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,,,,,,,,,,,,,,,,,,,,,,,,
29979316,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,-104683.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,-23947.0,224204.0,76726.0,66742.0,-104683.0,-23947.0,,,,,,,,,,,,,,,,,,
29979316,2017-01-01,2017-12-31,c427,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,2640589.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,,,,,,,,,,,,,,,,,,,,,,,,
29979316,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,,,,,,,3273591.0,660464.0,127000.0,3253591.0,3087935.0,3273591.0,185656.0,20000.0,20000.0,20000.0,1941143.0,185656.0,4950.0,2960935.0,1941143.0,185656.0,651984.0,647034.0
29979316,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,474363.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,-25919.0,70580.0,510119.0,60743.0,474363.0,-25919.0,,,,,,,,,,,,,,,,,,
29979316,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,-526342.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,,,,,,,,,,,,,,,,,,,,,,,,
29979316,2018-01-01,2018-12-31,c426,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,1000705.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,,,,,,,,,,,,,,,,,,,,,,,,
29979316,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,,,,,,,,,,,,,,,,,,,,,,,,
29979316,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,,,,,,,,,,,,,,,,,,,,,,,,
29979316,2018-12-31,2018-12-31,c6,,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzRkLzcwL2Q0LzI0NTUtNDEzYS05ZTU4LWZmMDAwOWI2NDMwOA.pdf,http://regnskaber.virk.dk/61397992/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzdkLzFhLzFjLzNlZDEtNDQ4Ni1hNjEzLTk4MDQyOWUxZWIyNg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,HillerÃ¸d,3400.0,14.0,Brickasvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-08,2019-05-08,2019-05-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,29979316.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gyrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Janne Nielsen,Janne Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gyrup Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",HillerÃ¸d,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27168815,indberetninger-20180424,2.5124266,29979316.0,AWrT8ptURYGX6_YTH0N8,2019-05-20T06:34:59.373Z,2019-05-20T06:34:12.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-91-EV,2019-05-20T06:34:12.952Z,,,,,,,2596587.0,693584.0,127000.0,2576587.0,2561593.0,2596587.0,34994.0,20000.0,20000.0,20000.0,1227600.0,34994.0,0.0,2434593.0,1227600.0,34994.0,655403.0,655403.0
