entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,GrossResult,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermContractWorkInProgressLiabilities,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
13844933,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,-1953.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-135502.0,2015-06-04,1990-01-01,2015-06-09,-20000.0,Statsautoriseret revisor,vh@kec-huse.dk,828685.0,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,0.0,158000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,-419042.0,158339.0,-419042.0,339.0,Vester Hassing,410527.0,547982.0,808685.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,-137455.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-04,1990-01-01,2015-06-09,,Statsautoriseret revisor,vh@kec-huse.dk,,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,410527.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2013-01-01,2013-12-31,c6,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-04,1990-01-01,2015-06-09,,Statsautoriseret revisor,vh@kec-huse.dk,,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-04,1990-01-01,2015-06-09,,Statsautoriseret revisor,vh@kec-huse.dk,,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,19789314.0,16360.0,0.0,225000.0,15789314.0,5507757.0,80000.0,10800428.0,3920000.0,19789314.0,14094408.0,345668.0,9825145.0,9479477.0,10800428.0,4000000.0,411989.0,153461.0,4000000.0,0.0,187149.0,187149.0,5282757.0,137914.0,1555712.0,4269263.0,315000.0,453346.0,4972526.0,4815836.0,135500.0,1259802.0,3229.0,,,,,,,,
13844933,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-04,1990-01-01,2015-06-09,,Statsautoriseret revisor,vh@kec-huse.dk,,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,,,,,,225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-04,1990-01-01,2015-06-09,,Statsautoriseret revisor,vh@kec-huse.dk,,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,,,,,,5282757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2014-01-01,2014-01-01,c161,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-04,1990-01-01,2015-06-09,,Statsautoriseret revisor,vh@kec-huse.dk,,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2014-01-01,2014-01-01,c167,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-04,1990-01-01,2015-06-09,,Statsautoriseret revisor,vh@kec-huse.dk,,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,,,,,,,,,,,,,9774477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2014-01-01,2014-01-01,c171,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-04,1990-01-01,2015-06-09,,Statsautoriseret revisor,vh@kec-huse.dk,,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,,,,,,,,,,,,,365668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2014-01-01,2014-01-01,c79,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2M0L2E4L2RhLzcyNWItNDhlNy04OTIzLTVlNzI2MDg2Y2MxNg.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzk0L2VlLzQ4L2MxZWItNGYxYi04YzYwLWU1Nzk0MjI2YjIzZA.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310  Vodskov,"Halsvej 252, Vester Hassing",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-04,1990-01-01,2015-06-09,,Statsautoriseret revisor,vh@kec-huse.dk,,www.kechuse.dk,13844933.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for KEC Ejendomme ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Poul Ã. Andersen,Betina Fischer-Henrichsen,Betina Fischer-Henrichsen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,2015-06-04,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5529437,indberetninger-20180424,2.5118417999999996,13844933.0,,2018-03-30T20:13:01.333Z,2015-06-15T13:58:50.065Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-74-PN,2015-06-15T13:58:50.126Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623253.0,0.0,3296747.0,,,,,
