entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfFairValueAdjustementsOfPropertyPlantAndEquipment,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
13844933,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,3742.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,102124.0,2019-06-04,1990-01-01,2019-06-06,20000.0,Statsautoriseret revisor,1383915.0,22530.0,27394.0,947133.0,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,12000.0,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,17530.0,454213.0,7000.0,442213.0,Vester Hassing,0.0,2017-01-01,2017-12-31,378918.0,484784.0,931997.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,0.0,105866.0,500000.0,5000.0,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-04,1990-01-01,2019-06-06,,Statsautoriseret revisor,1383915.0,,,,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,2017-01-01,2017-12-31,378918.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,,,500000.0,,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-04,1990-01-01,2019-06-06,,Statsautoriseret revisor,1383915.0,,,,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,,,500000.0,,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,15873712.0,183411.0,225000.0,5280149.0,15300000.0,15873712.0,10417588.0,1591155.0,9167983.0,7576828.0,15300000.0,350839.0,15300000.0,175975.0,175975.0,5055149.0,5354.0,1249605.0,357000.0,138306.0,390301.0,0.0,102124.0,112254.0,39462.0,,,,
13844933,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-04,1990-01-01,2019-06-06,,Statsautoriseret revisor,1383915.0,,,,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,,,500000.0,,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,,,,225000.0,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-04,1990-01-01,2019-06-06,,Statsautoriseret revisor,1383915.0,,,,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,,,500000.0,,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,,,,5055149.0,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2018-01-01,2018-01-01,c537,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-04,1990-01-01,2019-06-06,,Statsautoriseret revisor,1383915.0,,,,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,,,500000.0,,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,799448.0,14500553.0,,
13844933,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,-69981.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,200079.0,2019-06-04,1990-01-01,2019-06-06,0.0,Statsautoriseret revisor,1383915.0,6911.0,0.0,1044011.0,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,9000.0,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,867.0,447600.0,0.0,438600.0,Vester Hassing,380.0,2017-01-01,2017-12-31,459402.0,589500.0,1037100.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,664.0,130098.0,500000.0,5000.0,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
13844933,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-04,1990-01-01,2019-06-06,,Statsautoriseret revisor,1383915.0,,,,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,2017-01-01,2017-12-31,459402.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,,,500000.0,,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-04,1990-01-01,2019-06-06,,Statsautoriseret revisor,1383915.0,,,,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,2017-01-01,2017-12-31,459402.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,,,500000.0,,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13844933,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFhLzg1L2RhLzdhZjctNDVmNC04OTkyLTI5MGU3Y2EwZTcxNA.pdf,http://regnskaber.virk.dk/33944831/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2NhLzlhLzc2LzUwYzctNGZmZS1hZTQ5LWI0ODM0MmQ5NDc2ZQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,41.0,Algade,9310 Vodskov,Halsvej 252,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i KEC Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-04,1990-01-01,2019-06-06,,Statsautoriseret revisor,1383915.0,,,,20222670.0,13844933.0,20222670.0,mne26714,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for KEC Ejendomme ApS.,Ãrsrapport,,6300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Betina Christiansen,Betina Christiansen,Nordea Bank Danmark A/S,KEC Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Vester Hassing,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,-366086.0,true,2019-06-04,Aalborg,,,500000.0,,urn:ofk:oid:27486308,indberetninger-20180424,2.5097417999999996,13844933.0,AWtNczX6GQc-fA3G3HhQ,2019-06-12T20:48:56.624Z,2019-06-12T20:48:43.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-57-BF,2019-06-12T20:48:43.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
