entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
32360688,2013-01-01,2013-12-31,ID_10,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",-49200.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32360688,2013-01-01,2013-12-31,ID_12,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",-40401.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32360688,2013-01-01,2013-12-31,ID_14,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",-1796878.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32360688,2013-01-01,2013-12-31,ID_16,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",-1886479.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32360688,2013-01-01,2013-12-31,ID_8,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",1886479.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,18000.0,47796.0,2006414.0,199731.0,22000.0,1858479.0,29796.0,-28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32360688,2013-12-31,2013-12-31,ID_18,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,,,,,,,,,13634710.0,63820.0,125000.0,1241040.0,9600.0,8637461.0,910000.0,13634710.0,4997249.0,11483670.0,95212.0,11388458.0,12393670.0,910000.0,49200.0,5651592.0,2811669.0,2845566.0,4997249.0,1869613.0,268727.0,1177220.0,722645.0,444975.0,13343.0,
32360688,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32360688,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32360688,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",-180858.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32360688,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRhL2VkLzdkL2YxOTctNGNiNy1hMTFiLTM3Nzk0N2QyNTkwOA.pdf,http://regnskaber.virk.dk/88606323/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzZlL2IwLzkyLzllZDItNDJmYS1iNGIyLTlmNDcxMzZmYzBiNg.xml,"7100, Vejle",Damhaven 5C,Til kapitalejerne i SK34 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-06-02,2009-08-12,2015-06-08,32360688.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for SK34 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Pausgaard,SK34 ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Vejle, den 2. juni 2015",-808536.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2014-12-31,2014-01-01,2015-06-02,Vejle,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5467979,indberetninger-20180424,2.5118417999999996,32360688.0,,2018-03-30T14:58:37.853Z,2015-06-08T08:44:59.855Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-29-SV,2015-06-08T08:45:00.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
