entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
26300770,2015-07-01,2016-06-30,ID_12,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26300770,2015-07-01,2016-06-30,ID_13,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,653.0,3163028.0,4620792.0,13246.0,2846.0,1124010.0,1446712.0,1457111.0,322702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26300770,2015-07-01,2016-06-30,ID_15,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26300770,2015-07-01,2016-06-30,ID_17,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,,,,,,-124010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26300770,2016-06-30,2016-06-30,ID_10,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,,,,,,,,,,3836601.0,1366114.0,500000.0,3734127.0,8032.0,170246.0,1949284.0,58245.0,458855.0,3836601.0,1887317.0,44230.0,102475.0,44230.0,1573777.0,58245.0,1000000.0,458855.0,449284.0,1887317.0,0.0,1909158.0,51422.0,313540.0,1679458.0,,,
26300770,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,20777.0,2906582.0,3219843.0,26172.0,2611.0,207596.0,268923.0,292483.0,61327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26300770,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26300770,2016-07-01,2017-06-30,ID_11,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26300770,2016-07-01,2017-06-30,ID_14,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26300770,2016-07-01,2017-06-30,ID_16,,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q2L2I2LzI2LzBhNjMtNGI5OS05NGFkLTQxMjMxMDdjYTZkMg.pdf,http://regnskaber.virk.dk/07700362/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzUxLzk0LzQ1LzdjMzMtNDYyYi05NzA5LTBkYzIwOTQwOGQ1MQ.xml,false,"2630, Taastrup","FSR - Danske Revisorer, Dorphs AllÃ© 10",Til kapitalejerne i Corona Vitas A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-10-30,2017-10-30,2017-11-14,kristian@coronavitas.dk,www.coronavitas.dk,19233383.0,26300770.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Corona Vitas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Kristian Knudsen,Optimal Revision,Jyske Bank A/S,Corona Vitas A/S,Optimal Revision,KÃ¸ge,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"259, KÃ¸ge",2017-06-30,2016-07-01,false,2017-10-30,Taastrup,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24694886,indberetninger-20180424,2.5124277999999998,26300770.0,,2018-03-27T17:20:12.969Z,2017-11-14T14:34:59.379Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-64-RZ,2017-11-14T14:34:59.862Z,,,,,,-207596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
