entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
27677398,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,5850.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",489451.0,597577.0,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,16700.0,HundebÃ¸l,2017-01-01,2017-12-31,85576.0,85576.0,102276.0,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,,,,,,,,,,,,,,,,,,,,
27677398,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",,,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,,HundebÃ¸l,2017-01-01,2017-12-31,85576.0,,,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,,,,,,,,,,,,,,,,,,,,
27677398,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",,,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,,HundebÃ¸l,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,318873.0,4000.0,125000.0,280723.0,-21280.0,38150.0,34694.0,318873.0,340153.0,34694.0,38150.0,155909.0,13642.0,38150.0,-146280.0,174377.0,340153.0,246029.0,9867.0,228387.0
27677398,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",,,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,,HundebÃ¸l,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,,,,,125000.0,,,,,,,,,,,,,,,
27677398,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",,,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,,HundebÃ¸l,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,,,,,-146279.0,,,,,,,,,,,,,,,
27677398,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",,,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,,HundebÃ¸l,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,,,,,-21279.0,,,,,,,,,,,,,,,
27677398,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,5850.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",594627.0,734373.0,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,11468.0,HundebÃ¸l,2017-01-01,2017-12-31,122428.0,122428.0,133896.0,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,,,,,,,,,,,,,,,,,,,,
27677398,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",,,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,,HundebÃ¸l,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,,,,,,,,,,,,,,,,,,,,
27677398,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",,,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,,HundebÃ¸l,2017-01-01,2017-12-31,122428.0,,,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,,,,,,,,,,,,,,,,,,,,
27677398,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzVlL2VmLzczL2VmYTktNDMyOS1iYTMzLTJkNGYxZjBlZDdlYw.xhtml,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2E3L2JlLzBjLzU5ZTAtNDhjYi04YTgwLTcxODUwMDVmMjk2Mg.pdf,http://regnskaber.virk.dk/89377672/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzkwL2Y4LzUwLzcyYjAtNDQ1Yi04ZTRiLTRhNTQ2Y2M2ODhlNw.xml,true,RÃ¸dding,6630.0,7.0,RÃ¸ddinggÃ¥rdsvej,6630.0,Ribevej 47,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-19,2019-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. statusdagen.</p>",,,27677398.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ejnar Rasmussen,Ejnar Kort Rasmussen,HUNDEBÃL MASKINSTATION ApS,Anette Fogtmann,,HundebÃ¸l,2017-01-01,2017-12-31,122428.0,,,2018-12-31,2018-01-01,false,74841278.0,false,false,Ingen bistand,urn:ofk:oid:27204368,indberetninger-20180424,2.5955513,27677398.0,AWrgxUA_RYGX6_YTH7Aw,2019-05-22T18:19:56.121Z,2019-05-22T18:19:43.841Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-46-MS,2019-05-22T18:19:44.070Z,,,,,,,,,,,,,,,,,,,,
