entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
28130260,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,5000.0,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,-2719.0,Glostrup,2015-01-01,2015-12-31,2281.0,2281.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,0.0,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,,,,,,,,,,,,,,,,,
28130260,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,,Glostrup,2015-01-01,2015-12-31,2281.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,,,,,,,,,,,,,,,,,
28130260,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,,Glostrup,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,513735.0,490727.0,125000.0,127281.0,513735.0,386454.0,15000.0,2.0,2281.0,386454.0,371453.0,23008.0,3006.0,1.0,20000.0,,
28130260,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,,Glostrup,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,,,,125000.0,,,,,,,,,,,,,
28130260,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,,Glostrup,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,,,,2281.0,,,,,,,,,,,,,
28130260,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,5000.0,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,-2085.0,Glostrup,2015-01-01,2015-12-31,2915.0,2915.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,0.0,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
28130260,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,,Glostrup,2015-01-01,2015-12-31,2915.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,,,,,,,,,,,,,,,,,
28130260,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,,Glostrup,2015-01-01,2015-12-31,2915.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,,,,,,,,,,,,,,,,,
28130260,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,,Glostrup,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
28130260,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2E0LzRkL2VlL2IwZmItNGRiNS1iODRhLWZmZjYwOTkzMmEyZQ.pdf,http://regnskaber.virk.dk/06203182/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I0LzNmLzU2LzAyMGYtNGFjNy05N2U5LTg0ZDRhOTM1YjljZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2600 Glostrup,Hvissingevej 100,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Partner-Logistic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-19,2004-10-18,2017-05-19,Statsautoriseret revisor,,20222670.0,28130260.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Partner-Logistic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Mads Frederiksen,Mads Frederiksen,Partner-Logistic ApS,BDO Statsautoriseret revisionsaktieselskab,,Glostrup,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Glostrup,2016-12-31,2016-01-01,true,2017-05-19,KÃ¸benhavn,,urn:ofk:oid:23944845,indberetninger-20180424,2.5097417999999996,28130260.0,,2018-03-28T08:18:24.069Z,2017-05-25T07:12:42.895Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-ZS,2017-05-25T07:12:43.634Z,,,,,,,,,,,,,,,,,
