entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationOfPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncreaseDecreaseOfPropertyPlantAndEquipmentThroughTransfers,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationReserve,RevaluationsOfPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TransferImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,TransferRevaluationOfPropertyPlantAndEquipment,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToRevaluationReserveInReportingPeriod,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,AssetsMeantForSale,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,OpinionOnAuditedFinancialStatements
28103689,2016-07-01,2016-07-01,c421,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,4251948.0,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103689,2016-07-01,2016-07-01,c720,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103689,2016-07-01,2016-07-01,c741,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,-718562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103689,2016-07-01,2017-06-30,c123,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,,52312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103689,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,,52312.0,0.0,57320.0,378936.0,202149.0,263850.0,1833.0,7469.0,61701.0,67068.0,321616.0,14756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103689,2016-07-01,2017-06-30,c742,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,,52312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103689,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,4251948.0,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,3710698.0,,,,,,,,,,,,,14864696.0,11271530.0,27527.0,125000.0,11485073.0,8195.0,92667.0,11271530.0,3379623.0,14864696.0,10063564.0,2818156.0,2725489.0,3379623.0,29777.0,3379623.0,1090434.0,1090434.0,-666250.0,0.0,8281.0,7245408.0,237000.0,6940435.0,186016.0,52046.0,117674.0,7431.0,0.0,22484.0,8101.0,,,
28103689,2017-06-30,2017-06-30,c722,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103689,2017-06-30,2017-06-30,c731,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,4251948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103689,2017-06-30,2017-06-30,c743,,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzIxL2YwL2ViL2Q0ZDEtNGE2Zi04YjAzLWVkMzdjMmUzNDcyZg.pdf,http://regnskaber.virk.dk/98630182/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2E2LzkxLzJmLzg0OWYtNDQ0Zi1iMzVkLWQ2Yzc2MDBkYTkxNQ.xml,8999954.0,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,1.0,"Katrinegade 25,","6000, Kolding","Jupitervej, 4",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-20,2018-11-20,2018-11-30,140255.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til aministration.,75506062.0,32285201.0,28103689.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for V-Estate ApS.,6491598.0,Ãrsrapport,1529000.0,239000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henning Vedstesen,Henning Vedstesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",V-Estate ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-06-30,2017-07-01,,3548738.0,2018-11-20,Kolding,76 30 18 00,75509422.0,DirektÃ¸r,-671284.0,5451216.0,RevisionspÃ¥tegning,urn:ofk:oid:26408825,indberetninger-20180424,2.5124266,28103689.0,AWdz_bFoet7j816DxRjH,2018-12-03T12:15:09.825Z,2018-12-03T12:14:24.349Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-34-JF,2018-12-03T12:14:24.609Z,-666250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
