entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,ContributedCapital,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
29788316,2013-12-31,2013-12-31,ID_6,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",125000.0,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,-125000.0,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,
29788316,2014-01-01,2014-12-31,ID_0,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,
29788316,2014-01-01,2014-12-31,ID_1,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,
29788316,2014-01-01,2014-12-31,ID_10,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,
29788316,2014-01-01,2014-12-31,ID_11,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,
29788316,2014-01-01,2014-12-31,ID_2,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,Martin Friis
29788316,2014-01-01,2014-12-31,ID_3,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,
29788316,2014-01-01,2014-12-31,ID_4,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,
29788316,2014-01-01,2014-12-31,ID_7,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,
29788316,2014-01-01,2014-12-31,ID_8,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8vcGRmcy8yOTc4ODMxNjtBcFMzODY5NzM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61388792/Y3ZyLmRrOi8veGJybHMvWC0zRDk0QjBEQS0yMDE1MDExNl8xMzMyMTZfNzUw.xml,"7100, Vejle",Damhaven 5C,Til den daglige ledelse i MFH Holding Invest ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",,2006-11-13,2015-01-16,0.0,29788316.0,27479677.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for MFH Holding Invest ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Friis,MFH Holding Invest ApS,"ReviPartner, Vejle, godkendt revisionsaktieselskab","Hedensted, den 13. januar 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Hedensted, 766",2014-12-31,2014-01-01,,2015-01-13,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17964617,indberetninger-20180424,2.5095785,29788316.0,,2018-03-30T08:37:01.320Z,2015-01-16T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-65.946,2015-01-16T23:00:00.000Z,
