entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherTaxExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,InvestmentProperty,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToAssociates,LongtermPayablesToGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
26987210,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,28000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",32361.0,400000.0,-194966.0,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,0.0,-40750.0,HjÃ¸rring,2015-01-01,2015-12-31,-299193.0,-339943.0,-222966.0,2016-12-31,2016-01-01,116977.0,-162605.0,false,false,0.0,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26987210,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,400000.0,,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,,,HjÃ¸rring,2015-01-01,2015-12-31,-299193.0,,,2016-12-31,2016-01-01,,,false,false,,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26987210,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,400000.0,,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,,false,false,,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,8023979.0,0.0,125000.0,527723.0,168940.0,302723.0,7284371.0,211885.0,8023979.0,7855039.0,6853033.0,3623033.0,660000.0,2570000.0,302723.0,7496256.0,188968.0,7496256.0,43940.0,199826.0,1002006.0,90324.0,522888.0,0.0,225000.0,0.0,0.0,225000.0
26987210,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,400000.0,,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,,false,false,,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
26987210,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,400000.0,,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,,false,false,,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,,,,,43940.0,,,,,,,,,,,,,,,,,,,,,,,
26987210,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,400000.0,,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,,false,false,,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,,,,,168940.0,,,,,,,,,,,,,,,,,,,,,,,
26987210,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",105177.0,400000.0,-291750.0,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,0.0,0.0,HjÃ¸rring,2015-01-01,2015-12-31,-11010.0,-11010.0,-291750.0,2016-12-31,2016-01-01,119260.0,-186573.0,false,false,0.0,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26987210,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,400000.0,,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,,false,false,,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26987210,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,400000.0,,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,,,HjÃ¸rring,2015-01-01,2015-12-31,400000.0,,,2016-12-31,2016-01-01,,,false,false,,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26987210,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2MzL2EzLzc3LzMzMzEtNDhhMS05NWQ2LTc4MGZiODNiZWNjNA.xhtml,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzFkLzhkLzU4LzBmMTMtNDAwYy05ZjE5LWM0ZDBlNGJjNDBlOA.pdf,http://regnskaber.virk.dk/01278962/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2Q0L2Y2LzI3L2Y1YmItNDAxNi1hZThhLTllYjRkODQxNzVkMA.xml,true,HjÃ¸rring,9800.0,4.0,Ãstergade,HjÃ¸rring,9800.0,"8, 1",Jernbanegade,9800 HjÃ¸rring,"Jernbanegade 8, 1",Regnskabsklasse B,2017-05-31,2017-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,400000.0,,26987210.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Marc Mango,Mango Nielsen,Nordjyske Bank,MAIGÃRDSVEJ 8 ApS,Mango Nielsen,,,HjÃ¸rring,2015-01-01,2015-12-31,-411010.0,,,2016-12-31,2016-01-01,,,false,false,,20128744.0,false,false,Ingen bistand,urn:ofk:oid:24230922,indberetninger-20180424,2.5949402000000004,26987210.0,,2018-03-29T13:09:18.019Z,2017-06-18T14:37:52.717Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-59-PL,2017-06-18T14:37:52.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
