entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
34620636,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,-50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34620636,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,-60537.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34620636,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34620636,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,110537.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,,40392.0,553713.0,748663.0,6158.0,148400.0,154558.0,,,,,,,,,,,,,,,,,,,,,,,,
34620636,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,,,,,,,,729677.0,368123.0,60000.0,80000.0,638205.0,700.0,11014.0,174781.0,91472.0,729677.0,554896.0,91472.0,191824.0,14107.0,91472.0,50000.0,44781.0,554896.0,77202.0,270082.0,34098.0,196740.0,184261.0,
34620636,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,-74801.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,,39096.0,568548.0,521038.0,5800.0,-92406.0,-86606.0,,,,,,,,,,,,,,,,,,,,,,,,
34620636,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34620636,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,74801.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34620636,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mads  Mahneke Jensen
34620636,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2VhLzFiLzRmL2ZkZmItNDA0ZC1hOGYwLTUzYjk0MTE0ZjA5Nw.pdf,http://regnskaber.virk.dk/63602643/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQxLzAxL2E2L2I2NGEtNDIwNy05ZWRhLWQ2MDcwZDFlYWRlNg.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 15,Til kapitalejerne i Mads Jensen VVS ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-25,2017-04-25,2017-05-18,39463113.0,34620636.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Mads Jensen VVS ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Mahneke Jensen,KRESTON CM,Mads Jensen VVS ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Roskilde,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Roskilde, 265",2016-12-31,2016-01-01,false,2017-04-25,HÃ¸rsholm,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23930275,indberetninger-20180424,2.5118417999999996,34620636.0,,2018-03-28T06:52:43.915Z,2017-05-24T06:47:39.384Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-94-MZ,2017-05-24T06:47:39.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
