entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,CashAndCashEquivalents,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherShorttermPayables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,Revenue,ShorttermDebtToBanks,ShorttermTradePayables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,WorkInProgress,NameAndSurnameOfMemberOfSupervisoryBoard
35207899,2013-03-20,2014-06-30,c6,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",5431966.0,12839.0,68530.0,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,56262.0,74853.0,68530.0,2015-06-30,2014-07-01,4209.0,5500496.0,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",18591.0,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,,,,,,,,,,,,,,,,
35207899,2013-03-20,2014-06-30,c8,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",,12839.0,,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,56262.0,,,2015-06-30,2014-07-01,,,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,,,,,,,,,,,,,,,,
35207899,2014-06-30,2014-06-30,c10,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",,12839.0,,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,,,,2015-06-30,2014-07-01,,,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,1299417.0,80000.0,1299417.0,136262.0,895810.0,1299417.0,1144564.0,238510.0,18591.0,18591.0,56262.0,1144564.0,1144564.0,238510.0,895810.0,
35207899,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",5618445.0,12839.0,187095.0,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,60940.0,100417.0,187095.0,2015-06-30,2014-07-01,73839.0,5805540.0,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",39477.0,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,,,,,,,,,,,,,,,,
35207899,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",,12839.0,,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,,,,2015-06-30,2014-07-01,,,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,,,,,,,,,,,,,,,,
35207899,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",,12839.0,,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,,,,2015-06-30,2014-07-01,,,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,,,,,,,,,,,,,,,,Niels Vagn Vestergaard
35207899,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",,12839.0,,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,,,,2015-06-30,2014-07-01,,,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,,,,,,,,,,,,,,,,Kaj Erik Straadt VestergÃ¥rd
35207899,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",,12839.0,,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,,,,2015-06-30,2014-07-01,,,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,,,,,,,,,,,,,,,,Helle VestergÃ¥rd
35207899,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",,12839.0,,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,,,,2015-06-30,2014-07-01,,,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,,,,,,,,,,,,,,,,
35207899,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzZjLzYwLzJlL2E5ZmUtNDI2Ni1iMWM5LWE3MDI4ZjhjMDJhMg.xhtml,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2NmLzc1LzU0L2RiZTktNDRhMS05ZTQxLWQ5ZTFmMmNkNTI3Mw.pdf,http://regnskaber.virk.dk/99870253/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzYwLzAwL2NjLzY0NWItNGFhMS05Yzc0LTE1NmFiMTY2NDFmNw.xml,Danmark,DK,Silkeborg,8600.0,25.0,SÃ¸ndergade,Gjern,8883.0,2.0,Domdalsvej,8600  Silkeborg,NÃ¸rreskov Bakke 28,Til Helledi Mark ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,165097.0,Regnskabsklasse B,2015-11-29,2015-11-29,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er jordbrugsdrift i Danmark</p>",,12839.0,,35207899.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne Zepernick,Helle VestergÃ¥rd,Helle VestergÃ¥rd,SÃ¸hÃ¸jlandets Regnskabskontor,Sydbank,HELLEDI MARK ApS,SÃ¸hÃ¸jlandets Regnskabskontor,1029.0,9503.0,8000.0,Gjern,2013-03-20,2014-06-30,60940.0,,,2015-06-30,2014-07-01,,,1753445.0,591861.0,2015-11-27,Silkeborg,"Det blev pÃ¥ generalforsamlingen besluttet, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres.",,86875323.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21745639,indberetninger-20180424,2.5955543999999997,35207899.0,,2018-03-30T19:29:28.601Z,2015-12-04T13:10:19.174Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-37-CQ,2015-12-04T13:10:19.325Z,,,,,,,,,,,,,,,,
