entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
25001370,2012-01-01,2012-12-31,ID_11,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,65996.0,-36799.0,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,-106035.0,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",50212.0,288.0,-258754.0,-258754.0,-102795.0,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
25001370,2012-01-01,2012-12-31,ID_13,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,,,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,106035.0,,,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
25001370,2012-01-01,2012-12-31,ID_15,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,,,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,152719.0,,,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
25001370,2012-01-01,2012-12-31,ID_17,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,,,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,258754.0,,,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
25001370,2012-12-31,2012-12-31,ID_19,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,,,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,,,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,5658642.0,9405.0,1000000.0,888459.0,5644506.0,576980.0,5658642.0,14136.0,4193203.0,4193203.0,4770183.0,136.0,75373.0,576980.0,4317366.0,327140.0,14136.0,879054.0,752681.0,51000.0,14000.0,0.0,,,
25001370,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,,,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,,,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
25001370,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,,,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,,,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
25001370,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,65996.0,64176.0,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,16097.0,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",167229.0,203.0,-152749.0,-152749.0,-1820.0,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
25001370,2013-01-01,2013-12-31,ID_12,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,,,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,-16097.0,,,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
25001370,2013-01-01,2013-12-31,ID_14,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8vcGRmcy8yNTAwMTM3MDtBL1MyNjIxNzM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/07310052/Y3ZyLmRrOi8veGJybHMvWC00QUMwOEY2OS0yMDE0MDYxMl8xNDU0MzRfODE2.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Sign-Tronic Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,,,25001370.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Sign-Tronic Invest A/S.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gert Christiansen,Sign-Tronic Invest A/S,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,168846.0,,,2013-12-31,2013-01-01,2014-06-05,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20591111,indberetninger-20180424,2.5097342,25001370.0,,2018-04-01T03:52:59.584Z,2014-06-12T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-42.060,2014-06-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
