entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfInvestments,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncreaseDecreaseOfInvestmentsThroughChangesInAccountingPolicies,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
31783739,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",30080.0,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,286163.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,-286163.0,417531.0,417531.0,Horsens,2015-01-01,2015-12-31,97941.0,128021.0,-3347.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,-30080.0,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,,,,,,,,,,,,,,,,,,,,,
31783739,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Horsens,2015-01-01,2015-12-31,97941.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,,,,,,,,,,,,,,,,,,,,,
31783739,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,6826656.0,248378.0,125000.0,790239.0,6826656.0,6036417.0,6199793.0,6199793.0,1.0,6199793.0,25000.0,378485.0,665239.0,0.0,6036417.0,5981337.0,378485.0,30080.0,,,
31783739,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,,,,125000.0,,,,,,,,,,,,,,,,,
31783739,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,,,,665240.0,,,,,,,,,,,,,,,,,
31783739,2016-01-01,2016-01-01,c579,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,,,,,,,,,,,,,,,,,,,6199793.0,,
31783739,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",13618.0,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,175363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,-175363.0,277806.0,277806.0,Horsens,2015-01-01,2015-12-31,48317.0,61935.0,-40508.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,-13618.0,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
31783739,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Horsens,2015-01-01,2015-12-31,48317.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,,,,,,,,,,,,,,,,,,,,,
31783739,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Horsens,2015-01-01,2015-12-31,48317.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,,,,,,,,,,,,,,,,,,,,,
31783739,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2MzLzBmLzhhLzNjNzgtNDNiZi1hNDcwLWVjYzUwNjQyMDM1NA.pdf,http://regnskaber.virk.dk/93738713/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzE5Lzc1LzYyLzg3ODMtNGNhZi1hYWJjLTVmOTkxYWU2MzE4ZA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Horsens,8700.0,SÃ¸ndergade 18-20,Aarhus C,8000.0,36.0,Marselisborg Havnevej,8700 Horsens,Vejlevej 160,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i PKH-Finans  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-13,2008-10-31,2017-03-17,Statsautoriseret revisor,6199793.0,20222670.0,31783739.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for PKH-Finans  ApS.,3823378.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Per Kirkegaard Hansen,Per Kirkegaard Hansen,Sydbank,Strikert Advokatfirma,PKH-Finans  ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,false,2017-02-13,Aarhus,,urn:ofk:oid:23617981,indberetninger-20180424,2.5124211,31783739,,2018-03-28T01:55:33.467Z,2017-03-20T08:57:01.833Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-71-NV,2017-03-20T08:57:01.962Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
