entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
31628741,2013-07-01,2014-06-30,ID_0,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,
31628741,2013-07-01,2014-06-30,ID_1,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,
31628741,2013-07-01,2014-06-30,ID_10,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,
31628741,2013-07-01,2014-06-30,ID_11,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,
31628741,2013-07-01,2014-06-30,ID_2,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,RenÃ© Dominic
31628741,2013-07-01,2014-06-30,ID_3,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,
31628741,2013-07-01,2014-06-30,ID_4,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,
31628741,2013-07-01,2014-06-30,ID_5,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,
31628741,2013-07-01,2014-06-30,ID_6,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,
31628741,2013-07-01,2014-06-30,ID_7,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8vcGRmcy8zMTYyODc0MTtBcFM0Mzk3Njk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/14782613/Y3ZyLmRrOi8veGJybHMvWC1DNjIwNDI4Qy0yMDE0MTIwNF8xMzU2NDBfNTgw.xml,"3450, AllerÃ¸d",Gl. Frederiksborgvej 79,Til kapitalejerne i Dominic Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2008-08-19,2014-11-26,0.0,31628741.0,34879753.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Dominic Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",RenÃ© Dominic,Dominic Holding ApS,"Revisionsfirmaet Tage SÃ¸rensen, Statsautoriseret Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-11-26,AllerÃ¸d,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19741023,indberetninger-20180424,2.5122902000000003,31628741.0,,2018-04-01T03:16:57.603Z,2014-12-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-287.359,2014-12-04T23:00:00.000Z,
