entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30593103,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,11037.0,lg@greve-aps.dk,637390.0,591261.0,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",56599.0,Randers,2016-07-01,2017-06-30,-113765.0,-113765.0,-57166.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30593103,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,,lg@greve-aps.dk,,,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",,Randers,2016-07-01,2017-06-30,113765.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30593103,2017-06-30,2017-06-30,ID_6,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,,lg@greve-aps.dk,,,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,1244966.0,26211.0,125000.0,1153997.0,24187.0,-3729902.0,66782.0,815352.0,1244966.0,4974868.0,675000.0,24187.0,675000.0,290615.0,90969.0,720457.0,6692.0,524737.0,66782.0,-3854902.0,261101.0,4299868.0,2854478.0,312434.0,463832.0,305742.0,
30593103,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,31472.0,lg@greve-aps.dk,673314.0,723777.0,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",54976.0,Randers,2016-07-01,2017-06-30,-35985.0,-35985.0,18991.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30593103,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,,lg@greve-aps.dk,,,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30593103,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,,lg@greve-aps.dk,,,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30593103,2017-07-01,2018-06-30,ID_3,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,,lg@greve-aps.dk,,,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Lise Greve
30593103,2017-07-01,2018-06-30,ID_4,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,,lg@greve-aps.dk,,,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30593103,2017-07-01,2018-06-30,ID_8,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,,lg@greve-aps.dk,,,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",,Randers,2016-07-01,2017-06-30,35985.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30593103,2018-06-30,2018-06-30,ID_5,,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzk3L2FmLzk1LzIwZTUtNDNhMC04NTgzLWRkMWZmMzJhN2U1NA.pdf,http://regnskaber.virk.dk/30139503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzhhL2JhL2Q1LzllYzMtNGVhOS1iZDczLWZkYTBlMmNiYTU2Nw.xml,true,"Risskov, 8240",Brunbjergvej 3,Til kapitalejerne i Greve ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2018-11-02,2013-11-06,2018-11-29,,lg@greve-aps.dk,,,www.grevegaver.dk,31574994.0,30593103.0,31574994.0,mne19690,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Greve ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Greve ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Tore Christensen,Lise Greve,Risskov Revision,Greve ApS,"Risskov Revision, Statsautoriseret Revisionsaktieselskab",,Randers,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-06-30,2017-07-01,false,2018-11-02,Risskov,86260083.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:26380048,indberetninger-20180424,2.5124266,30593103.0,AWdfgRMzet7j816DxOel,2018-11-29T12:46:42.691Z,2018-11-29T12:45:52.419Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-59-MR,2018-11-29T12:45:52.756Z,1125111.0,8040.0,125000.0,984923.0,30253.0,-3765887.0,109935.0,391506.0,1125111.0,4890998.0,675000.0,30253.0,675000.0,322550.0,140188.0,799237.0,7884.0,68956.0,109935.0,-3890887.0,308568.0,4215998.0,2857995.0,585377.0,250198.0,577493.0,
