entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermPayablesToGroupEnterprises,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables
36029609,2014-07-01,2015-12-31,c2,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,-3750.0,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,-3750.0,-3750.0,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,0.0,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,,,,,,,,,,
36029609,2014-07-01,2015-12-31,c4,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,-3750.0,,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,,,,,,,,,,
36029609,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,,,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,50000.0,46250.0,50000.0,3750.0,50000.0,50000.0,50000.0,46250.0,3750.0,3750.0
36029609,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,,,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,,50000.0,,,,,,,,
36029609,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,,,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,,-3750.0,,,,,,,,
36029609,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,,,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,,46250.0,,,,,,,,
36029609,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,-1250.0,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,-1250.0,-1250.0,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,0.0,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,,,,,,,,,,
36029609,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,,,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,,,,,,,,,,
36029609,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,-1250.0,,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,,,,,,,,,,
36029609,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJmLzRhL2RjLzAyMTUtNDIyOS1hNzEzLTY4MWUyOGY2NjU5MA.xhtml,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzI1LzQ4L2IzLzg2MjMtNGFmMC05NTM0LTljM2Y4ZTgwZmY3OA.pdf,http://regnskaber.virk.dk/90692063/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzA1LzM4LzRlLzY2ZDItNDIzNC05NzQ4LTg3YzY1NzFlNTc4OA.xml,true,Tarm,6880.0,41.0,Storegade,Billum,6852.0,28.0,Kirkebyvej,Gislev,ÃrbÃ¦kvej 25,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,,36029609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Mathiasen,Hans Christian Ãstergaard Mathiasen,Andelskassen,ÃSTERGAARD HOLDING TARM ApS,Hans Mathiasen,Billum,2014-07-01,2015-12-31,-1250.0,,-1250.0,2016-12-31,2016-01-01,false,false,3750.0,Revision fravÃ¦lges for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:24027902,indberetninger-20180424,2.5949414,36029609.0,,2018-03-28T16:35:26.228Z,2017-05-31T20:38:22.263Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-03-MJ,2017-05-31T20:38:22.653Z,,,,,,,,,,
