entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
29313601,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,152591.0,215075.0,46981.0,60815.0,62484.0,1669.0,13834.0,,,,,,,,,,,,,,,,,,,,,,
29313601,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,,,-46981.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2016-12-31,2016-12-31,ID_8,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,,,,,,,,991830.0,523080.0,125000.0,991830.0,403769.0,0.0,991830.0,588061.0,0.0,92357.0,0.0,0.0,0.0,278769.0,459375.0,588061.0,26495.0,468750.0,9834.0,0.0,468750.0,
29313601,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,79537.0,529033.0,349154.0,448677.0,449496.0,943.0,99523.0,,,,,,,,,,,,,,,,,,,,,,
29313601,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,,,-349154.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2VkLzdjLzE0LzlhNzUtNDBjNi05NjU1LTkzMGM3YmE1ZDdhMA.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2IwLzQ0LzA5L2U4MWMtNGZkZi04OWQ4LWU2ZjEyMDM0YmIwMg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-03-12,2018-03-12,2006-01-25,2018-03-12,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-12,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25192312,indberetninger-20180424,2.5117166,29313601.0,,2018-04-04T07:49:20.994Z,2018-03-16T10:57:47.006Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-92-UP,2018-03-16T10:57:47.165Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eva Hovmand
