entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
29313601,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,-349154.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,349154.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,,0.0,79537.0,529033.0,448677.0,449496.0,943.0,99523.0,,,,,,,,,,,,,,,,,,,,,,
29313601,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,,,,,,,,,1243411.0,1087134.0,125000.0,1211511.0,752923.0,31900.0,1243411.0,488733.0,31900.0,187426.0,31900.0,1755.0,1755.0,627923.0,488733.0,4826.0,124377.0,87520.0,0.0,208961.0,113915.0,
29313601,2018-01-01,2018-01-01,ID_10,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,,,,,,,,,,,,,-125000.0,,,,,,,,,,,,,,,,,
29313601,2018-01-01,2018-01-01,ID_11,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,,,,,,,,,,,,,-627923.0,,,,,,,,,,,,,,,,,
29313601,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,-271794.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,,6379.0,75038.0,-187034.0,-273549.0,-268451.0,5098.0,-1755.0,,,,,,,,,,,,,,,,,,,,,,
29313601,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2018-01-01,2018-12-31,ID_12,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,271794.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29313601,2018-01-01,2018-12-31,ID_14,,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzFlL2JkL2YyL2M2NjEtNDYxMi1iMjg0LTE4MWY5M2U3OTI5NQ.pdf,http://regnskaber.virk.dk/10631392/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzEwLzJmL2M2LzYzMGUtNGI5NS04MmJkLTFkMGY1YTVjZjMyZg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Grow ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-29,2019-01-29,2006-01-25,2019-02-01,39463113.0,29313601.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Grow ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Eva Hovmand,KRESTON CM,Grow ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",KÃ¸benhavn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:26636947,indberetninger-20180424,2.5097437,29313601.0,AWi4BJnJet7j816D38Rq,2019-02-04T10:19:48.783Z,2019-02-04T10:18:54.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-BA,2019-02-04T10:18:55.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
