entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,DividendPaid
36425997,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",250.0,-250.0,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,239.0,0.0,Aarhus,2017-01-01,2017-12-31,-489.0,-489.0,-250.0,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,,,,,,,,,,,,,,
36425997,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,,,Aarhus,2017-01-01,2017-12-31,-489.0,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,,,,,,,,,,,,,,
36425997,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,49761.0,49761.0,50000.0,49761.0,38498.0,49761.0,11263.0,-11502.0,11263.0,8138.0,0.0,0.0,3125.0,
36425997,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,,,,,50000.0,,,,,,,,,
36425997,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,,,,,-11502.0,,,,,,,,,
36425997,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,,,,,38498.0,,,,,,,,,
36425997,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",5624.0,-5624.0,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,122.0,1481.0,Aarhus,2017-01-01,2017-12-31,-4265.0,-4265.0,-5624.0,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,,,,,,,,,,,,,,4265.0
36425997,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,,,,,,,,,,,,,,
36425997,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,,,,,,,,,,,,,,4265.0
36425997,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzg5LzI1Lzk3L2NiMjUtNGFkNy05NjhjLTBiMjY4NGY5MGFkOQ.xhtml,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzdkLzE0LzI0Lzg4MDctNDRmNS05NmRiLTllOTY2ZGEwMzAxMg.pdf,http://regnskaber.virk.dk/79952463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2NjLzEzLzA3LzU1YjAtNDNjYy1iNjNjLWQzMzg0NzU1YmY0ZA.xml,true,Aarhus C,8000.0,2.0,Silkeborgvej,8000 Ãrhus C,Silkeborgvej 2,"Regnskabsklasse B, mikrovirksomhed",2019-03-19,2019-03-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er som komplementar i K/S Obton Solenergi Himmel, CVR-nr. 36 44 46 81, fuldt ansvarlig deltager med ubegrÃ¦nset hÃ¦ftelse for alle kommanditselskabets forpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,36425997.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Dorte Harriet Melchior JÃ¸rgensen,Henning Christoffer Svensson Lundh,OBTON SOLENERGI HIMMEL KOMPLEMENTARANPARTSSELSKAB,Anders NÃ¸rgÃ¥rd Gravesen,,,Aarhus,2017-01-01,2017-12-31,-4265.0,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:27214372,indberetninger-20180424,2.5927862999999998,36425997.0,AWrkyn1FRYGX6_YTH8-y,2019-05-23T13:04:51.650Z,2019-05-23T13:03:55.777Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-97-QF,2019-05-23T13:03:56.250Z,,,,,,,,,,,,,,
