entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,DevelopmentProjectsInProgressAndPrepaymentsForIntangibleAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,ReserveForNetRevaluationAccordingToEquityMethod,RestOfOtherReserves,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,ValueAdjustmentsOfEquity,AdditionsToIntangibleAssets,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,AdditionsToInvestments,AdjustmentsOfEquityRelatedToInvestments,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,RevaluationsOfInvestmentsOfTheYear,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,IntangibleAssetsGross
28993854,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,0.0,Regnskabsklasse B,-205123.0,2017-05-31,2005-09-16,2017-05-31,0.0,Statsautoriseret revisor,-3209888.0,2666952.0,20222670.0,28993854.0,20222670.0,-2324600.0,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,169247.0,-20004.0,42.0,-109082.0,Slangerup,48840.0,2015-01-01,2015-12-31,-2791457.0,-2996580.0,-652018.0,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,50482.0,205123.0,Formand,2941319.0,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993854,2015-01-01,2015-12-31,c191,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2017-05-31,2005-09-16,2017-05-31,,Statsautoriseret revisor,,,20222670.0,28993854.0,20222670.0,,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Slangerup,,2015-01-01,2015-12-31,0.0,,,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,,,Formand,,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993854,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2017-05-31,2005-09-16,2017-05-31,,Statsautoriseret revisor,,,20222670.0,28993854.0,20222670.0,,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Slangerup,,2015-01-01,2015-12-31,-2791457.0,,,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,,,Formand,,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993854,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2017-05-31,2005-09-16,2017-05-31,,Statsautoriseret revisor,,,20222670.0,28993854.0,20222670.0,,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Slangerup,,2015-01-01,2015-12-31,,,,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,,,Formand,,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,0.0,32894320.0,116401.0,584454.0,0.0,90023.0,0.0,28484231.0,336500.0,0.0,40483.0,0.0,32894320.0,4410089.0,7575400.0,7575400.0,0.0,30851.0,7911900.0,7.0,0.0,631527.0,24538676.0,336500.0,9632.0,70654.0,0.0,-8986423.0,36815546.0,0.0,4410089.0,1000000.0,24825536.0,0.0,2778562.0,196837.0,,,,,,,,,,,,,,,,,,,
28993854,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2017-05-31,2005-09-16,2017-05-31,,Statsautoriseret revisor,,,20222670.0,28993854.0,20222670.0,,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Slangerup,,2015-01-01,2015-12-31,,,,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,,,Formand,,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,,,,,,,,584454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993854,2016-01-01,2016-01-01,c229,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2017-05-31,2005-09-16,2017-05-31,,Statsautoriseret revisor,,,20222670.0,28993854.0,20222670.0,,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Slangerup,,2015-01-01,2015-12-31,,,,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,,,Formand,,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,,,,,,,,36815546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993854,2016-01-01,2016-01-01,c235,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2017-05-31,2005-09-16,2017-05-31,,Statsautoriseret revisor,,,20222670.0,28993854.0,20222670.0,,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Slangerup,,2015-01-01,2015-12-31,,,,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,,,Formand,,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,,,,,,,,70654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993854,2016-01-01,2016-01-01,c238,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2017-05-31,2005-09-16,2017-05-31,,Statsautoriseret revisor,,,20222670.0,28993854.0,20222670.0,,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Slangerup,,2015-01-01,2015-12-31,,,,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,,,Formand,,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993854,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2017-05-31,2005-09-16,2017-05-31,,Statsautoriseret revisor,,,20222670.0,28993854.0,20222670.0,,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Slangerup,,2015-01-01,2015-12-31,,,,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,,,Formand,,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,,,,,,,,-8986422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993854,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzViLzQwLzFjLzdmZGMtNDI3Mi1hOWEwLTIyZjc3ZWJjNWFjOA.pdf,http://regnskaber.virk.dk/45839982/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzhjL2ViLzJjLzUzMGYtNDE2OS1iMDkyLTNmZThlOTZhNDFiNQ.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1256.0,10.0,Amaliegade,3550 Slangerup,Fabriksvangen 7,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2017-05-31,2005-09-16,2017-05-31,,Statsautoriseret revisor,,,20222670.0,28993854.0,20222670.0,,Ãrsrapport,Kim K. SÃ¸rensen,Jakob Mosegaard Larsen,Mazanti Andersen KorsÃ¸ Jensen,ecoXpac A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Slangerup,,2015-01-01,2015-12-31,,,,Slangerup,2016-12-31,2016-01-01,true,2017-05-31,KÃ¸benhavn,,,Formand,,urn:ofk:oid:24166312,indberetninger-20180424,2.5118417999999996,28993854,,2018-03-29T07:18:50.145Z,2017-06-09T22:43:32.522Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-26-AW,2017-06-09T22:43:32.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273250.0,609750.0,,,,,,,,,,,,,,,,,
