entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CostOfSales,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DescriptionOfAuditor,NameAndSurnameOfAuditor,ValueAdjustmentsOfEquity,NameAndSurnameOfMemberOfSupervisoryBoard
14451234,2014-01-01,2014-12-31,c195,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",-3234127.0,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2014-01-01,2014-12-31,c4,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",-3234127.0,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,6356853.0,0.0,-3223825.0,9366.0,936.0,0.0,558998.0,10302.0,0.0,-3234127.0,-3223825.0,3692026.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2014-12-31,2014-12-31,c5,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,,,,,,,,,,,,,,,,3808593.0,3608965.0,0.0,10020000.0,3787593.0,2275.0,-2883320.0,3808593.0,6691913.0,21000.0,21000.0,21000.0,58800.0,12594.0,-12903320.0,0.0,6691913.0,5318766.0,30000.0,178628.0,1284347.0,163759.0,,,,
14451234,2015-01-01,2015-01-01,c312,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,,,,,,,,,,,,,,,,,,,,,,10020000.0,,,,,,,,,,,,,,,,,,,
14451234,2015-01-01,2015-01-01,c351,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,,,,,,,,,,,,,,,,,,,,,,-12903320.0,,,,,,,,,,,,,,,,,,,
14451234,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",-279689.0,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,435719.0,817737.0,682036.0,142413.0,1575.0,24114.0,1248493.0,143988.0,66570.0,-279689.0,-135701.0,2366248.0,71200.0,0.0,655853.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2015-01-01,2015-12-31,c105,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsaut. revisor,Keld A. M. Nielsen,,
14451234,2015-01-01,2015-12-31,c106,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsaut. revisor,Henrik Andersen,,
14451234,2015-01-01,2015-12-31,c194,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",-279689.0,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2015-01-01,2015-12-31,c313,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzLzM3Lzg0LzFhL2FjL2U0OTUtNGFmNi1hNmEzLWRkM2MyYzZiZGFhNg.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzgzLzhkLzJiLzM0MjAtNDJiNi1iYTE0LTNkMmE2YjhhM2MyMw.xml,Aarhus C,8000.0,25.0,VÃ¦rkmestergade,Ry,8680.0,5.0,Rugaardsvej,"Postboks 330, 8000 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-01-26,2016-01-26,2016-01-27,14451234.0,30700228.0,Ãrsrapport,Jean-Marc Michel Langard,Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",,Aarhus,2015-12-31,2015-01-01,2016-01-26,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22045005,indberetninger-20180424,2.5118406,14451234.0,,2018-03-28T23:49:49.472Z,2016-03-01T12:20:29.178Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-24-WJ,2016-03-01T12:20:29.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
