entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,CostOfSales,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,ExchangeRateProfit,GrossResult,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,SocialSecurityContributions,TaxExpense,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermContractWorkInProgressLiabilities,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,DescriptionOfKnowledgeResources,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfQualificationsOfAuditedFinancialStatements,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,ExplanationOfOtherMethodsOfRecognitionAndMeasurementBasisForAssetsInPreviousPeriod,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RetrospectiveInformationOnContributedCapital,SignatureOfAuditorsPlace,DescriptionOfAuditor,NameAndSurnameOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
14451234,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,-279689.0,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2015-01-01,2015-12-31,c4,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,-279689.0,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,2.0,435718.0,817737.0,0.0,0.0,682036.0,142413.0,0.0,1575.0,0.0,24114.0,143988.0,0.0,0.0,66570.0,-279689.0,-135701.0,2366248.0,71200.0,0.0,655853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2015-12-31,2015-12-31,c5,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,,,,,,,,,,,,,,,,,,,,,,2650872.0,2191487.0,74800.0,10020000.0,2585544.0,155757.0,2650872.0,2495115.0,65328.0,65328.0,65328.0,68283.0,20174.0,-9864243.0,0.0,34628.0,0.0,2495115.0,2031774.0,394057.0,360430.0,299083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2016-01-01,2016-01-01,c312,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,,10020000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2016-01-01,2016-01-01,c351,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,,-9864243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,7557.0,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,4.0,4696212.0,1716984.0,19312.0,18677.0,1614781.0,0.0,125791.0,171.0,178.0,110883.0,34886.0,144646.0,15403.0,183352.0,7557.0,-102203.0,7783769.0,217261.0,0.0,1205488.0,,,,,,,,,,,,,,,,,,,,,,,Ry,Rugaardsvej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Til kapitalejerne i SUEZ Water A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.","I forbindelse med udarbejdelsen af Ã¥rsregnskabet for 2016 er der ikke usikkerhed ved indregning og mÃ¥ling, udover hvad der for branchen mÃ¥ anses for sÃ¦dvanligt.","Selskabets medarbejdere udgÃ¸r sammen med moderselskabets know-how selskabets vÃ¦sentligste videnressource. Der foregÃ¥r lÃ¸bende et meget tÃ¦t samarbejde med moderselskabet omkring udvikling, tilbudsgivning samt udfÃ¸relse af selskabets projekter","Likvider omfatter likvide beholdninger og kortfristede vÃ¦rdipapirer, som uden hindring kan omsÃ¦ttes til likvide beholdninger, og hvorpÃ¥ der kun er ubetydelige risici for vÃ¦rdiÃ¦ndringer.","PeriodeafgrÃ¦nsningsposter, indregnet under aktiver, omfatter forudbetalte omkostninger vedrÃ¸rende efterfÃ¸lgende regnskabsÃ¥r.","Personaleomkostninger omfatter lÃ¸n og gager, inklusive feriepenge og pensioner, samt andre omkostninger til social sikring m.v. til virksomhedens medarbejdere. I personaleomkostninger er fratrukket modtagne godtgÃ¸relser fra offentlige myndigheder.","Eksterne omkostninger omfatter omkostninger vedrÃ¸rende virksomhedens primÃ¦re aktivitet, der er afholdt i Ã¥rets lÃ¸b, herunder omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer, ydelser pÃ¥ operationelle leasingkontrakter m.v.","Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret. Finansielle poster omfatter renteindtÃ¦gter og -omkostninger samt tillÃ¦g og godtgÃ¸relse under acontoskatteordningen m.v.","Skat af Ã¥rets resultat omfatter aktuel skat af Ã¥rets forventede skattepligtige indkomst og Ã¥rets regulering af udskudt skat. Ãrets skat indregnes i resultatopgÃ¸relsen med den del, der kan henfÃ¸res til Ã¥rets resultat, og i egenkapitalen med den del, som kan henfÃ¸res til transaktioner indregnet i egenkapitalen.","Selskabets hovedformÃ¥l er at markedsfÃ¸re, designe og bygge vandrensningslÃ¸sninger pÃ¥ globalt plan.","Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit ""Revisors ansvar for revisionen af Ã¥rsregnskabet"". Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBA's Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.","Der er efter regnskabsÃ¥rets afslutning ikke indtruffet yderligere begivenheder, der vÃ¦sentligt vil kunne pÃ¥virke vurderingen af selskabets finansielle stilling.",Virksomheden har ikke stillet pant eller anden sikkerhed i aktiver pr. 31. december 2016.,Ãrsregnskabet er aflagt efter samme regnskabspraksis som sidste Ã¥r.,Bestyrelse og direktion har dags dato behandlet og godkendt Ã¥rsrapporten for SUEZ Water A/S for regnskabsÃ¥ret 1. januar - 31. december 2016.,Ãrsrapporten for SUEZ Water A/S for 2016 er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for klasse B-virksomheder med tilvalg af visse bestemmelser for klasse C.,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per KrÃ¸yer Kristensen,Danske Bank,SUEZ Water A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Aarhus, den",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Virksomhedens aktiekapital har uÃ¦ndret vÃ¦ret 10.020.000 kr. de seneste 5 Ã¥r.,"Aarhus, den",,,,,,,,
14451234,2016-01-01,2016-12-31,c105,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsaut. revisor,Keld A. M. Nielsen,,,,,,
14451234,2016-01-01,2016-12-31,c106,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statsaut. revisor,Henrik Andersen,Aarhus C,VÃ¦rkmestergade,Ernst & Young Godkendt Revisionspartnerselskab,,,
14451234,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,7557.0,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451234,2016-01-01,2016-12-31,c33,,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIyLzhkL2YyLzdjMmQtNDkwZS1iMmZmLTc1MGJlOGMwMGQ1YQ.pdf,http://regnskaber.virk.dk/43215441/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzc4LzMwLzUyLzg1MzQtNDc0ZS04MjM4LTA2NjY5OTZiYmE1MA.xml,true,8100.0,25.0,8680.0,5.0,2017-01-30,2017-01-30,2017-03-17,30700228.0,14451234.0,30700228.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,true,2017-01-30,RevisionspÃ¥tegning,urn:ofk:oid:23826768,indberetninger-20180424,2.5097437,14451234.0,,2018-03-27T21:29:03.129Z,2017-05-08T11:58:15.826Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-73-PZ,2017-05-08T11:58:16.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean-Marc Michel Langard,formand,
