entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables
35473734,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,80000.0,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35473734,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,56000.0,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35473734,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
35473734,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,124000.0,300000.0,475000.0,8000.0,0.0,167000.0,175000.0,43000.0,300000.0,,,,,,,,,,,,,,,,,
35473734,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
35473734,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,261000.0,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,,,,,,,,,,764000.0,69000.0,80000.0,764000.0,0.0,764000.0,503000.0,414000.0,60000.0,181000.0,1000.0,14000.0,503000.0,695000.0,635000.0,43000.0,31000.0
35473734,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,80000.0,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35473734,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,181000.0,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35473734,2016-01-01,2016-01-01,c181,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,80000.0,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35473734,2016-01-01,2016-01-01,c199,,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzdjL2VjLzhjL2Y2OGItNGE4Ni04MTg4LWRkNmQ1Mjk1MjFjMg.pdf,http://regnskaber.virk.dk/43737453/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2Y3LzBiLzA2Lzk0NzAtNDJiZi1iMTBlLWExNzM5MWRlOTQ0Yw.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Frederiksberg C,1850.0,161.0,Gammel Kongevej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2013-09-11,2017-06-06,statsautoriseret revisor,info@dk.gt.com,181435.0,34209936.0,35473734.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Hans TÃ¸rsleff Properties ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Lundahl,Hans TÃ¸rsleff,Hans TÃ¸rsleff,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Hans TÃ¸rsleff Properties ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Frederiksberg C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2016-12-31,2016-01-01,2017-05-31,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24118626,indberetninger-20180424,2.5118535,35473734.0,,2018-03-29T02:36:02.406Z,2017-06-06T13:31:42.580Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-58-QD,2017-06-06T13:31:43.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,
