entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
26561981,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,49700.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",257263.0,370295.0,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,14842.0,4156.0,VallensbÃ¦k,2016-07-01,2017-06-30,41074.0,52646.0,63332.0,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",11572.0,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26561981,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",,,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,,,VallensbÃ¦k,2016-07-01,2017-06-30,160000.0,,,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26561981,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",,,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,,,VallensbÃ¦k,2016-07-01,2017-06-30,-118926.0,,,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26561981,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",,,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,,,VallensbÃ¦k,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,646976.0,83582.0,125000.0,443388.0,294163.0,145488.0,229470.0,646976.0,326113.0,58100.0,203588.0,1100.0,57000.0,133767.0,17879.0,145488.0,160000.0,26700.0,26700.0,9163.0,326113.0,0.0,92151.0,22860.0,130336.0,28186.0,23122.0,54213.0,84271.0,
26561981,2017-07-01,2017-07-01,c10,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",,,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,,,VallensbÃ¦k,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,,,,,9163.0,,,,,,,,,,,,,,,,,,,,,,,,,
26561981,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",,,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,,,VallensbÃ¦k,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,,,,,160000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26561981,2017-07-01,2017-07-01,c12,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",,,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,,,VallensbÃ¦k,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,,,,,294163.0,,,,,,,,,,,,,,,,,,,,,,,,,
26561981,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",,,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,,,VallensbÃ¦k,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26561981,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,64607.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",352046.0,460811.0,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,9589.0,78.0,VallensbÃ¦k,2016-07-01,2017-06-30,26633.0,34647.0,44158.0,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",8014.0,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000.0
26561981,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RlL2JhL2FhLzFjZWEtNGFmMi1iMmJkLTU5YjgyNTA5MjM1NA.xhtml,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzcxL2E4LzM5LzhiZjItNDQzZi1iNWFkLTlkNjlkYzA4YWJhYw.pdf,http://regnskaber.virk.dk/18916562/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzU0LzQyLzI1L2MzMjYtNDI0NC1iYTI1LTYyMThhMWQ4Y2I4OA.xml,true,VallensbÃ¦k Strand,2665.0,70.0,VallensbÃ¦k Stationstorv,2670 Greve,OlsbÃ¦keng 22,Regnskabsklasse B,2018-11-01,2018-11-01,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for skat af koncernens sambeskattede indkomst.</p>",,,26561981.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Haxgart,Anita Puch Haxgart,VALLENSBÃK OPTIK ApS,Jesper Haxgart,,,VallensbÃ¦k,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,43541666.0,false,false,Ingen bistand,urn:ofk:oid:26267616,indberetninger-20180424,2.5955422,26561981.0,AWbjfFdl5OzuYdPkF-H_,2018-11-05T10:48:49.478Z,2018-11-05T10:47:47.663Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-23-WF,2018-11-05T10:47:47.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
