entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
27927505,2013-07-01,2014-06-30,ID_0,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,
27927505,2013-07-01,2014-06-30,ID_1,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,
27927505,2013-07-01,2014-06-30,ID_10,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,
27927505,2013-07-01,2014-06-30,ID_2,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,Olaf Vedige BrÃ¸chner
27927505,2013-07-01,2014-06-30,ID_3,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,
27927505,2013-07-01,2014-06-30,ID_4,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,
27927505,2013-07-01,2014-06-30,ID_5,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,
27927505,2013-07-01,2014-06-30,ID_6,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,
27927505,2013-07-01,2014-06-30,ID_7,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,
27927505,2013-07-01,2014-06-30,ID_8,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8vcGRmcy8yNzkyNzUwNTtBcFMzMzQwNjU7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50572972/Y3ZyLmRrOi8veGJybHMvWC03M0E4ODdBMi0yMDE0MDkxMF8xMDM0MjRfMjAw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i O.V.B. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2004-06-30,2014-09-09,0.0,27927505.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for O.V.B. Holding ApS.,Ãrsrapport,0.0,Olaf BrÃ¸chner,Andelskassen Midtvest,O.V.B. Holding ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-06-30,2013-07-01,2014-09-09,VidebÃ¦k,97 17 59 49,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15911673,indberetninger-20180424,2.5116906,27927505.0,,2018-03-31T21:14:49.683Z,2014-09-10T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-311.469,2014-09-10T22:00:00.000Z,
