entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35818820,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,3196.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,,,,,,,,,,,,,,,,,,,,,,,,,
35818820,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,58811.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,-4020.0,62007.0,4020.0,57987.0,-824.0,,,,,,,,,,,,,,,,,,,,
35818820,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,-62007.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,,,,,,,,,,,,,,,,,,,,,,,,,
35818820,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,,,,,,196679.0,5532.0,50000.0,26670.0,1764.0,167929.0,196679.0,28750.0,170009.0,170009.0,0.0,170009.0,11750.0,19374.0,127979.0,-10050.0,28750.0,17000.0,21138.0,
35818820,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,106529.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,-11200.0,115265.0,11200.0,104065.0,-2464.0,,,,,,,,,,,,,,,,,,,,
35818820,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,,,,,,,,,,,,,,,,,,,,,,,,,
35818820,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,,,,,,,,,,,,,,,,,,,,,,,,,Martin Jezewski Jensen
35818820,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,,,,,,,,,,,,,,,,,,,,,,,,,
35818820,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,-115265.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,,,,,,,,,,,,,,,,,,,,,,,,,
35818820,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,8736.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,,,,,,,,,,,,,,,,,,,,,,,,,
35818820,2016-12-31,2016-12-31,ID_4,,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzExL2M5LzViLzA5YmItNDc3My04ODYzLTc4OGQ0YTU3M2FiMQ.pdf,http://regnskaber.virk.dk/02881853/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2E0L2UzLzFmL2VhZTItNGNlMC1hNTAzLWE3NDA4OTA5YWE1MA.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i MAPAGU HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-09,2017-05-09,2017-05-15,27619096.0,35818820.0,27619096.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for MAPAGU HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jezewski Jensen,Kreston JC,MAPAGU HOLDING ApS,"Kreston JC , Statsautoriseret Revisionsanpartsselskab",Bjert,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-09,Bogense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23866407,indberetninger-20180424,2.5124211,35818820.0,,2018-03-28T01:02:09.539Z,2017-05-15T19:42:42.964Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-24-DF,2017-05-15T19:42:43.180Z,,,,,,420077.0,1825.0,50000.0,9803.0,4228.0,274458.0,420077.0,145619.0,410274.0,247921.0,162353.0,410274.0,90419.0,3750.0,243244.0,-18786.0,145619.0,55200.0,7978.0,
