entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfAssetsAndLiabilities,DisclosureOfEquity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,Equity,LiabilitiesAndEquity,PaidContributedCapital,DisclosureOfEmployeeBenefitsExpense,NameAndSurnameOfMemberOfExecutiveBoard
21630489,2016-01-01,2016-12-31,ctx15,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,-7348.0,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,0.0,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,-16.0,-16.0,-7348.0,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,0.0,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,,,,,,
21630489,2016-01-01,2016-12-31,ctx17,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,-13842.0,,,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,,,,,,
21630489,2016-12-31,2016-12-31,ctx19,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,,,,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,111142.0,111142.0,111142.0,-13858.0,,
21630489,2017-01-01,2017-12-31,ctx11,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,-7177.0,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,7343.0,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,166.0,166.0,-7177.0,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,0.0,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,,,,,"Der har ikke vÃ¦ret ansatte i selskabet i regnskabsÃ¥ret, ligesom der ikke er udbetalt vederlag til direktionen.",
21630489,2017-01-01,2017-12-31,ctx12,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,,,,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,,,,,,
21630489,2017-01-01,2017-12-31,ctx13,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,,,,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,,,,,,Carl Christian Lindgren
21630489,2017-01-01,2017-12-31,ctx14,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,,,,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,,,,,,Carl Christian Lindgren
21630489,2017-01-01,2017-12-31,ctx16,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,-13858.0,,,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,,,,,,
21630489,2017-01-01,2017-12-31,ctx20,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,,,,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,,,,,,
21630489,2017-12-31,2017-12-31,ctx18,,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzEyLzY3L2ViLzIzYzYtNDMxZC1hZTg0LWJlOGRlNjcxODk3MQ.pdf,http://regnskaber.virk.dk/98403612/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzdkLzFhL2RhLzA0MWMtNDZiZi04NzE3LTc1ZjFkYzMzMGQyYQ.xml,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2018-02-28,2018-02-28,"Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst, reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt forud betalte  acontoskatter.",Selskabets anpartskapital bestÃ¥r af 72 anparter af kr. 100.000.,21630489.0,33883889.0,Regnskabsklasse B,Ãrsrapport,SÃ¸ren Tillegern,CVR-nummer: 21 63 04 89,XBRL Takeoff ApS,,"Kgs. Lyngby, den 23. februar 2018",2016-01-01,2016-12-31,,,,RegnskabsÃ¥r: 1. januar - 31. december,2017-12-31,2017-01-01,,Ingen bistand,urn:ofk:oid:25326380,indberetninger-20180424,2.5118406,21630489.0,AWLY8ehBx8uVRSOdfzqe,2018-04-18T13:29:26.973Z,2018-04-18T13:29:14.020Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-27-LG,2018-04-18T13:29:14.395Z,111308.0,111308.0,111308.0,-13692.0,,
