entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
34622396,2017-05-01,2018-04-30,c106,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34622396,2017-05-01,2018-04-30,c120,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,233994.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34622396,2017-05-01,2018-04-30,c3,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,286894.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,1.0,0.0,1363364.0,-123722.0,1856785.0,3754.0,3774.0,20.0,96000.0,365925.0,-1487086.0,4500.0,79031.0,1262864.0,,,,,,,,,,,,,,,,,,,,,,,,,
34622396,2018-04-30,2018-04-30,c4,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,,,,,,,,,,,,,,,1410633.0,229548.0,80000.0,232115.0,2567.0,1101960.0,30000.0,1410633.0,308673.0,1148518.0,1178518.0,1148518.0,141313.0,0.0,30000.0,52900.0,0.0,0.0,969060.0,308673.0,50485.0,2567.0,76010.0,0.0,40865.0
34622396,2018-05-01,2019-04-30,c1,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,-101094.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,1.0,30000.0,963549.0,-68470.0,928634.0,5313.0,5383.0,70.0,96000.0,-138768.0,-1062019.0,4685.0,-37674.0,862864.0,,,,,,,,,,,,,,,,,,,,,,,,,
34622396,2018-05-01,2019-04-30,c105,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,100000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34622396,2018-05-01,2019-04-30,c119,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,-201094.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34622396,2018-05-01,2019-04-30,c70,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34622396,2018-05-01,2019-04-30,c87,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34622396,2019-04-30,2019-04-30,c6,,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzRkLzIwLzU4LzUwNmEtNGU0NS1iYTVkLTBiZTlmNGY5NzMzMA.pdf,http://regnskaber.virk.dk/69322643/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzNhL2IxL2VjL2M2OTYtNDA5Yi05NDc3LWU5YmY1MDc3ZTNlYg.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Virum,2830.0,24.0,Askimvej,"3400, HillerÃ¸d","Nordstensvej, 11",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-09-30,2019-09-30,2019-09-30,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter administration.,info@dk.gt.com,34209936.0,34622396.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Patent 007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,Henrik Brieghel,Henrik Brieghel,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Patent 007 ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Virum,2017-05-01,2018-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-04-30,2018-05-01,2019-09-30,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27879667,indberetninger-20180424,2.5118406,34622396.0,AW2Lr5cCIXJRhhXBOLJW,2019-10-02T08:57:16.258Z,2019-10-02T08:56:42.899Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CY-31-FQ,2019-10-02T08:56:43.086Z,,,,,,,,,,,,,,,1108469.0,90797.0,80000.0,132317.0,0.0,947966.0,0.0,1108469.0,159273.0,976152.0,976152.0,976152.0,72987.0,50.0,0.0,100000.0,1230.0,1230.0,767966.0,159273.0,86286.0,41520.0,0.0,41470.0,0.0
