entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermPayables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NoncurrentDeferredTaxAssets,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermTradePayables
31186307,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,13725.0,61898.0,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,46615.0,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,1084.0,1558.0,48173.0,2015-12-31,2015-01-01,false,false,474.0,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,,,,,,,,,,,,,,,,,,
31186307,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,,,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,1084.0,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,,,,,,,,,,,,,,,,,,
31186307,2014-12-31,2014-12-31,c6,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,,,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,1537431.0,125000.0,156139.0,1483468.0,1537431.0,1381292.0,53963.0,597625.0,597625.0,1537431.0,3651.0,1483468.0,31139.0,442920.0,783667.0,42000.0,48747.0,250000.0
31186307,2015-01-01,2015-01-01,c7,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,,,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,,,125000.0,,,,,,,,,,,,,,,
31186307,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,,,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,,,31139.0,,,,,,,,,,,,,,,
31186307,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,,,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,,,156139.0,,,,,,,,,,,,,,,
31186307,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,13725.0,15910.0,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,47583.0,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,-31889.0,-45398.0,2185.0,2015-12-31,2015-01-01,false,false,-13509.0,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,,,,,,,,,,,,,,,,,,
31186307,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,,,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,,,,,,,,,,,,,,,,,,
31186307,2015-01-01,2015-12-31,c10,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,,,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,-31889.0,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,,,,,,,,,,,,,,,,,,
31186307,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzc0LzgwL2Y3N2QtNDJjMi1hNzFjLWQ1NWQ1ZDY4YjhmZA.xhtml,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzdmL2Q0LzBjLzYxMDMtNGE2Zi1hMmQ3LWQwOGUwMDEwOWI3Mg.pdf,http://regnskaber.virk.dk/70368113/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjLzU4L2QxLzNkMTEtNGE2NS1iZTJhLTQzMDVjZDFkNGJkYQ.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2016-01-31,2016-04-18,,,31186307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Fredborg,Poul Marius Fredborg,STOKROSEPARKEN ApS,Frede Kragh,,0.0,50312.0,5697.0,Nr. Rind,2014-01-01,2014-12-31,-31889.0,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22245062,indberetninger-20180424,2.5955582,31186307.0,,2018-03-28T19:45:35.396Z,2016-04-19T06:30:51.016Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-ZD,2016-04-19T06:30:51.708Z,,,,,,,,,,,,,,,,,,
