entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Dividend,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross
31940591,2015-01-01,2015-01-01,c176,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,128750.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31940591,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31940591,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,-25568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31940591,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31940591,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,,-1896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31940591,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,,-1896.0,1610.0,-2249.0,0.0,437.0,936.0,499.0,-4795.0,-3859.0,-2899.0,,,,,,,,,,,,,,,,,,,,,
31940591,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,,-1896.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
31940591,2015-01-01,2015-12-31,c745,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
31940591,2015-12-31,2015-12-31,c180,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,128750.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,,,,,,,,,,,,,,128750.0,,,,,,,,,,,,,,,,,,
31940591,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzliLzgwL2Q0LzYyMjktNDg2Yi1iYWUwLTNiOTJjNDJjMGVhNw.pdf,http://regnskaber.virk.dk/19504913/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2QzL2Y1LzljLzExNmYtNDMwOC1iZTRlLTgzMzZhMjU3MjljNg.xml,Danmark,Hadsund,9560.0,8.0,Ringvejen,Hadsund,9560.0,3.0,HÃ¸jmarken,"9560, Hadsund","Ringvejen, 8",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-20,2017-03-20,2009-01-05,2017-04-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger administration.,hadsund@kvistjensen.dk,29313075.0,31940591.0,29313075.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Pernille Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Pernille Carina Kvist,Pernille Carina Kvist,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Pernille Holding ApS,"Kvist & Jensen, Mariagerfjord AS, Statsautoriserede Revisorer",Hadsund,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,Ergoment ApS,2016-12-31,2016-01-01,100.0,2017-03-20,Hadsund,98 58 16 22,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23698511,indberetninger-20180424,2.509602,31940591,,2018-03-27T11:27:46.246Z,2017-04-06T09:31:50.814Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-87-WJ,2017-04-06T09:31:51.250Z,97536.0,,,,,,,,,,,,,128750.0,130043.0,125000.0,1293.0,130043.0,32507.0,128750.0,128750.0,19734.0,0.0,-27464.0,32507.0,10773.0,1293.0,0.0,1293.0,2000.0,,
