entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,RevaluationReserve,ShorttermDebtToOtherCreditInstitutions,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,NameAndSurnameOfMemberOfSupervisoryBoard
28152264,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,95880.0,beer@warwik.dk,218953.0,401079.0,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,15830.0,Varde,2017-01-01,2017-12-31,70416.0,70416.0,86246.0,2018-12-31,2018-01-01,false,0.0,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28152264,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,,beer@warwik.dk,,,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,,Varde,2017-01-01,2017-12-31,70416.0,,,2018-12-31,2018-01-01,false,,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28152264,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,,beer@warwik.dk,,,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,,Varde,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,1348700.0,500.0,518000.0,540868.0,882.0,18900.0,803667.0,608458.0,433526.0,180474.0,1348700.0,545033.0,241632.0,18900.0,292578.0,50946.0,294526.0,807832.0,58780.0,118.0,788932.0,0.0,0.0,43000.0,-91658.0,377325.0,60000.0,3012.0,252455.0,8500.0,106842.0,122163.0,105842.0,96000.0,
28152264,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,61399.0,beer@warwik.dk,306815.0,470972.0,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,35108.0,Varde,2017-01-01,2017-12-31,67650.0,67650.0,102758.0,2018-12-31,2018-01-01,false,0.0,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28152264,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,,beer@warwik.dk,,,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,,Varde,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28152264,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,,beer@warwik.dk,,,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,,Varde,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Frederiksen
28152264,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,,beer@warwik.dk,,,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,,Varde,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lene Juul Kielsen
28152264,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,,beer@warwik.dk,,,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,,Varde,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mikael Chen Langager
28152264,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,,beer@warwik.dk,,,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,,Varde,2017-01-01,2017-12-31,67650.0,,,2018-12-31,2018-01-01,false,,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28152264,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2NiLzg3L2M3L2U2NzUtNDA1Ny05ZTkyLWY5OWY5NWFhMzlkZQ.xhtml,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2NhLzE1LzYwL2ZiODktNDE1OS1iZTcwLWQ1Yjk4YTk1YTU0ZA.pdf,http://regnskaber.virk.dk/46225182/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzI2L2I3LzUzLzczZjktNDkwMS1iY2JiLTg3MDBiZjZlNGEwOQ.xml,true,Vejen,6600.0,29.0,Baslund,6800 Varde,Slagterigade 2,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-24,2019-05-24,,beer@warwik.dk,,,28152264.0,Ãrsrapport,Mikael Langager,Mikael Chen Langager,WARWIK BRYGHUS ApS,Mikael Langager,,Varde,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,60297036.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27239256,indberetninger-20180424,2.5955422,28152264.0,AWr38DkZRYGX6_YTIDCl,2019-05-27T06:18:15.723Z,2019-05-27T06:17:56.191Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-96-SR,2019-05-27T06:17:56.360Z,1499199.0,16630.0,518000.0,632377.0,0.0,28900.0,871317.0,637994.0,509801.0,199928.0,1499199.0,627882.0,314130.0,28900.0,356527.0,42397.0,342801.0,866822.0,-27608.0,0.0,837922.0,0.0,0.0,55000.0,-24008.0,377325.0,150000.0,0.0,271355.0,8500.0,105946.0,140463.0,105946.0,112000.0,
