entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
24225674,2016-05-01,2017-04-30,c2,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,0.0,Regnskabsklasse B,2018-09-14,2018-10-04,201279.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",384594.0,-83595.0,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,297151.0,StenlÃ¸se,2016-05-01,2017-04-30,-579654.0,-582025.0,-284874.0,2018-04-30,2017-05-01,300999.0,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",-2371.0,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,,,,,,,,,,,,,,,,,,,
24225674,2016-05-01,2017-04-30,c4,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,,Regnskabsklasse B,2018-09-14,2018-10-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",,,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,,StenlÃ¸se,2016-05-01,2017-04-30,-579654.0,,,2018-04-30,2017-05-01,,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,,,,,,,,,,,,,,,,,,,
24225674,2017-04-30,2017-04-30,c6,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,,Regnskabsklasse B,2018-09-14,2018-10-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",,,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,,StenlÃ¸se,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,1237348.0,7845.0,1216962.0,125000.0,20386.0,-6452397.0,1216962.0,1237348.0,7689745.0,1216962.0,7521077.0,0.0,-6577397.0,7689745.0,160750.0,12541.0,2371.0,7918.0,10170.0
24225674,2017-05-01,2017-05-01,c7,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,,Regnskabsklasse B,2018-09-14,2018-10-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",,,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,,StenlÃ¸se,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,,,,,,125000.0,,,,,,,,,,,,,
24225674,2017-05-01,2017-05-01,c8,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,,Regnskabsklasse B,2018-09-14,2018-10-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",,,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,,StenlÃ¸se,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,,,,,,-6577397.0,,,,,,,,,,,,,
24225674,2017-05-01,2017-05-01,c9,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,,Regnskabsklasse B,2018-09-14,2018-10-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",,,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,,StenlÃ¸se,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,,,,,,-6452397.0,,,,,,,,,,,,,
24225674,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,0.0,Regnskabsklasse B,2018-09-14,2018-10-04,201279.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",383565.0,-173102.0,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,186485.0,StenlÃ¸se,2016-05-01,2017-04-30,-496266.0,-560866.0,-374381.0,2018-04-30,2017-05-01,210463.0,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",-64600.0,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,,,,,,,,,,,,,,,,,,,
24225674,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,,Regnskabsklasse B,2018-09-14,2018-10-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",,,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,,StenlÃ¸se,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,,,,,,,,,,,,,,,,,,,
24225674,2017-05-01,2018-04-30,c10,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,,Regnskabsklasse B,2018-09-14,2018-10-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",,,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,,StenlÃ¸se,2016-05-01,2017-04-30,-496266.0,,,2018-04-30,2017-05-01,,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,,,,,,,,,,,,,,,,,,,
24225674,2017-05-01,2018-04-30,c3,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2YzLzFiLzA2Lzc0MTMtNDIwNC1hYTU4LTU3MWMyMTIyMGRlNw.xhtml,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzE0L2I2LzM3L2U3OGYtNGY3Yy05NzU2LWY5NGY1YWYzZmNlYQ.pdf,http://regnskaber.virk.dk/47652242/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2EyL2ZhL2RhL2UyM2YtNGJjNC05MTBkLTg5N2Y0YjY1ODk1Nw.xml,true,StenlÃ¸se,3660.0,"76, 1",Egedal Centret,4780 Stege,Storegade 17C,,Regnskabsklasse B,2018-09-14,2018-10-04,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for den samlede skat af koncernens sambeskatningsindkomst.</p>",,,24225674.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Miravet Sorribes,Michael Miravet Sorribes,4DIMENS ApS,Kirsten Kirkhoff,,StenlÃ¸se,2016-05-01,2017-04-30,-496266.0,,,2018-04-30,2017-05-01,,false,false,"I overensstemmelse med Ãrsregnskabslovens Â§ 10 a, jf. Â§ 135, stk. 1, 2. pkt. skal vi oplyse, at generalfor-samlingen pÃ¥ den ordinÃ¦re generalforsamling vil beslutte, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26177583,indberetninger-20180424,2.5953956000000002,24225674.0,AWZDEz8T5OzuYdPkE-Fj,2018-10-05T07:14:00.106Z,2018-10-05T07:13:43.770Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-88-LE,2018-10-05T07:13:44.036Z,,,,,,,,,,,,,,,,,,,
