entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,RevaluationReserve,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor
34595453,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",61664.0,2017-06-06,2017-06-06,-43473.0,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,1224612.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,-100930.0,395891.0,100930.0,KÃ¸benhavn,2015-01-01,2015-12-31,1414436.0,1476100.0,1181139.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,-61664.0,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2015-01-01,2015-12-31,c358,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-06,2017-06-06,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,1224612.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-06,2017-06-06,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,189824.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-06,2017-06-06,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,30729021.0,8735.0,80000.0,29112812.0,30729021.0,1616209.0,19470882.0,19470882.0,19470882.0,2.0,959762.0,1181946.0,1263429.0,12436134.0,15333249.0,959762.0,1616209.0,1596209.0,10289642.0,8669360.0,438336.0,20000.0,,,,,,,,
34595453,2016-01-01,2016-01-01,c401,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-06,2017-06-06,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2016-01-01,2016-01-01,c407,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-06,2017-06-06,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,,,,15333249.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2016-01-01,2016-01-01,c410,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-06,2017-06-06,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,,,,1263429.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2016-01-01,2016-01-01,c428,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-06,2017-06-06,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,,,,12436134.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2016-01-01,2016-01-01,c736,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-06,2017-06-06,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,,,,,,,,,,,,,,,,,,,,,,,1263429.0,18207453.0,,,,,,
34595453,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzA2L2U4LzAzLzk2MmEtNDMzYi1hMDk4LTFmZWEwNDA3ZTBjNQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2Y3LzJiL2MzLzdlMjUtNDc4MS04MjdmLWRjYzIwZDg3NmNlNQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",72776.0,2017-06-06,2017-06-06,-60826.0,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KBD Holding 2 ApS.,249429.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,-74131.0,464688.0,74131.0,KÃ¸benhavn,2015-01-01,2015-12-31,506384.0,579160.0,188603.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,249429.0,true,2017-06-06,KÃ¸benhavn,-72776.0,urn:ofk:oid:24282833,indberetninger-20180424,2.5118417999999996,34595453,,2018-03-29T17:46:26.627Z,2017-06-22T19:21:33.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-85-PU,2017-06-22T19:21:33.887Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,
