entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,ExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,RevaluationReserve,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameAndSurnameOfMemberOfExecutiveBoard
34595453,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,0.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",72776.0,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,60826.0,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,249429.0,Ãrsrapport,58048.0,405807.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,74131.0,464688.0,16083.0,58881.0,KÃ¸benhavn,2016-01-01,2016-12-31,506384.0,579160.0,188603.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,72776.0,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2016-01-01,2016-12-31,249429.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2016-01-01,2016-12-31,256955.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,31020954.0,84068.0,80000.0,29619196.0,31020954.0,1401758.0,19720311.0,19720311.0,19720311.0,981742.0,1201188.0,1512858.0,12693089.0,15333249.0,981742.0,1401758.0,1364258.0,10234833.0,8656421.0,377224.0,37500.0,,,,,,,,,
34595453,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2017-01-01,2017-01-01,c232,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,,,,15333249.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,,,,1512858.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,,,,12693089.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34595453,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,,,,,,,,,,,,,,,,,,,,,,1512858.0,18207453.0,,,,,,,
34595453,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzUyLzIwL2YxL2FkNTMtNGZiYS1iY2UwLTc5ZWYxYzZiMDJlYQ.pdf,http://regnskaber.virk.dk/35459543/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2NkL2ZlL2M3LzcyYWYtNDEzYS04M2Q0LWI2MjQ0OTRmZTI3MA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2930 Klampenborg,Strandvejen 642,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i KBD Holding 2 ApS,-76367.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",76367.0,2018-06-18,2018-06-18,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,42894.0,34595453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KBD Holding 2 ApS.,-1334029.0,Ãrsrapport,75894.0,416248.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kaare Dalshof,KBD Holding 2 ApS,BDO Statsautoriseret revisionsaktieselskab,80563.0,470786.0,4669.0,54538.0,KÃ¸benhavn,2016-01-01,2016-12-31,-986700.0,-986700.0,-1376923.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,2017-01-01,-1334029.0,true,2018-06-18,KÃ¸benhavn,0.0,urn:ofk:oid:25885384,indberetninger-20180424,2.5118417999999996,34595453.0,AWQczbWd0wkEsASkt7vl,2018-06-20T10:47:26.806Z,2018-06-20T10:46:39.493Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-69-RZ,2018-06-20T10:46:39.681Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,,
