entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherReserves,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
36906529,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,4120.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,8856.0,132345.0,55508.0,36906529.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,3917.0,0.0,Marbjerg,2016-01-01,2016-12-31,38615.0,38615.0,42532.0,2017-12-31,2017-01-01,187853.0,false,false,Fravalg af revision for det kommende Ã¥r,0.0,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,,,,,,,,,,,,,,,,
36906529,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,,,,36906529.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,,,Marbjerg,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,Fravalg af revision for det kommende Ã¥r,,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,,,,,,,,,,,,,,,,
36906529,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,,,,36906529.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,,,Marbjerg,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,Fravalg af revision for det kommende Ã¥r,,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,,,,,,,,,,,,,,,,
36906529,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,,,,36906529.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,,,Marbjerg,2016-01-01,2016-12-31,38615.0,,,2017-12-31,2017-01-01,,false,false,Fravalg af revision for det kommende Ã¥r,,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,,,,,,,,,,,,,,,,
36906529,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,,,,36906529.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,,,Marbjerg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,Fravalg af revision for det kommende Ã¥r,,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,110303.0,53259.0,50000.0,76624.0,101246.0,110303.0,9057.0,33679.0,12631.0,33679.0,33679.0,38615.0,9057.0,23365.0,9057.0,23365.0
36906529,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,8400.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,106068.0,108498.0,102386.0,36906529.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,3779.0,0.0,Marbjerg,2016-01-01,2016-12-31,-15861.0,-15861.0,-12082.0,2017-12-31,2017-01-01,210884.0,false,false,Fravalg af revision for det kommende Ã¥r,0.0,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,,,,,,,,,,,,,,,,
36906529,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,,,,36906529.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,,,Marbjerg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,Fravalg af revision for det kommende Ã¥r,,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,,,,,,,,,,,,,,,,
36906529,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,,,,36906529.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,,,Marbjerg,2016-01-01,2016-12-31,-15861.0,,,2017-12-31,2017-01-01,,false,false,Fravalg af revision for det kommende Ã¥r,,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,,,,,,,,,,,,,,,,
36906529,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,,,,36906529.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,,,Marbjerg,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,Fravalg af revision for det kommende Ã¥r,,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,,,,,,,,,,,,,,,,
36906529,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzczLzc5LzY4LzM2NDUtNDRkZi1hMzM0LTU3OTFkYjNmYzk5MA.xhtml,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Q2LzY5L2Q3LzBjMjAtNGQ2ZS04NWI2LTk4ZDhhMzgzZWEyNQ.pdf,http://regnskaber.virk.dk/92560963/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzZjLzUzLzZiLzdmNjktNDI2Zi1hYzIwLTA3MjJmYTBjMmM0OQ.xml,true,Danmark,DK,Glostrup,2600.0,109.0,Hovedvejen,Hedehusene,2640.0,37.0,SmedevÃ¦nget,2640 Hedehusene,"SmedevÃ¦nget 37, Marbjerg",Regnskabsklasse B,2018-04-22,2018-04-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Vor kundekreds har vÃ¦rt stabil</p>",konsulenten@mail.tele.dk,,,,36906529.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mogens Friis,Mogens Friis,Danske Bank,Konsulenten2015 ApS,Konsulenten2015 ApS,,,Marbjerg,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,Fravalg af revision for det kommende Ã¥r,,35386608.0,false,false,Adm. direktÃ¸r,Ingen bistand,urn:ofk:oid:25361628,indberetninger-20180424,2.59278,36906529.0,AWL9IbW_x8uVRSOdf_zv,2018-04-25T14:08:40.552Z,2018-04-25T14:07:46.675Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-04-KT,2018-04-25T14:07:46.857Z,,,,,,,,,,,,,,,,
