entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,DividendPaid,ExtraordinaryDividendPaid
28685335,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,138388.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",1065960.0,-236630.0,28685335.0,2757818.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,1078228.0,4161635.0,139430.0,Aalborg,2015-01-01,2015-12-31,3863387.0,4254892.0,-1725763.0,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",391505.0,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28685335,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",,,28685335.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,,,,Aalborg,2015-01-01,2015-12-31,-101200.0,,,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28685335,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",,,28685335.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,,,,Aalborg,2015-01-01,2015-12-31,-3762187.0,,,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28685335,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",,,28685335.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,31682705.0,362229.0,125000.0,22201864.0,26117397.0,2844924.0,31682705.0,5270822.0,6635917.0,428072.0,4827845.0,1721653.0,1721653.0,1380000.0,9480841.0,16804054.0,119220.0,950862.0,2844924.0,101200.0,294486.0,294486.0,25891197.0,3091614.0,16804054.0,3549169.0,21743.0,6206.0,5035581.0,1456037.0,2461957.0,166725.0,22563.0,,
28685335,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",,,28685335.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,,,,,25891197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28685335,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",,,28685335.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,,,,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28685335,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",,,28685335.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,,,,,26117397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28685335,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",,,28685335.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28685335,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,138975.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",1162878.0,-607713.0,28685335.0,121477.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,1119229.0,657966.0,86245.0,Aalborg,2015-01-01,2015-12-31,-1693012.0,-2163107.0,-1909566.0,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",-470095.0,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101200.0,-700000.0
28685335,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzc5LzlkL2RiLzZlNjMtNDZlMC04NGVhLWEzOTdlZDA4MzAwNg.xhtml,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2FiL2Y5L2QzLzRiZDAtNDg2MC1hZjVjLTAzMWRiZWQxNTgwZg.pdf,http://regnskaber.virk.dk/53358682/ZG9rdW1lbnRsYWdlcjovLzAzL2U3L2IwLzM3L2FiL2UwMDktNDkxMy1hZjcwLTVkY2QwYjk0YWEzYQ.xml,true,Aalborg SV,9200.0,319.0,Hobrovej,9200  Aalborg SV,Hobrovej 319,Regnskabsklasse B,2017-07-10,2017-07-10,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at investere i kapitalandele i andre selskaber, vÃ¦rdipapirer i Ã¸vrigt, ejendomme og hermed tilknyttet virksomhed.</p>",,,28685335.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Balling,Peter Balling,Nykredit Bank A/S,CENATH HOLDING ApS,Peter Balling,,,,Aalborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabet for det kommende Ã¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:24351992,indberetninger-20180424,2.5925990000000003,28685335.0,,2018-03-27T11:27:14.324Z,2017-07-10T16:40:44.481Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-07-HK,2017-07-10T16:40:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
