entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
30810120,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,125000.0,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30810120,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,1205125.0,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30810120,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,282143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30810120,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,282143.0,155820.0,845302.0,327777.0,327778.0,1.0,361704.0,689482.0,79561.0,,,,,,,,,,,,,,,,,,,,,,,
30810120,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,282143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30810120,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,1612268.0,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,,,,,,,,,,13232562.0,45274.0,125000.0,53940.0,8666.0,13178622.0,13232562.0,11386518.0,10936302.0,10936302.0,13178622.0,396262.0,13178622.0,233776.0,233776.0,1487268.0,1112.0,130.0,450216.0,8666.0,52712.0,,
30810120,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,125000.0,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30810120,2017-12-31,2017-12-31,c727,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,1487268.0,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30810120,2018-01-01,2018-01-01,c142,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097871.0,14276493.0
30810120,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2EzLzk5L2JjL2JmOTAtNDg5NC04MGJiLWVmOGE1MWFmZjE1YQ.pdf,http://regnskaber.virk.dk/02101803/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAxLzk2LzY2LzVlNGEtNDAwMi1hZDhmLTAxMGI3MGI5NWQ1YQ.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,BirkerÃ¸d,3460.0,10.0,AbildgÃ¥rdsparken,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2019-05-02,2019-05-02,155820.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,ck@ck.dk,125000.0,15915641.0,30810120.0,15915641.0,mne10678,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Ole Jepsen Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Iver Haugsted,Ole Jepsen,Ole Jepsen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Ole Jepsen Ejendomme ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",BirkerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal Kommune,2018-12-31,2018-01-01,2019-05-02,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:27093328,indberetninger-20180424,2.5117192000000004,30810120.0,AWqSUzo2RYGX6_YTHd-z,2019-05-07T12:45:18.547Z,2019-05-07T12:44:48.622Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-12-NK,2019-05-07T12:44:48.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
