entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
36467363,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",0.0,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,-6091.0,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,3084010.0,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-465878.0,Aarhus,2015-01-01,2015-12-31,2612041.0,2612041.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,0.0,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
36467363,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2015-01-01,2015-12-31,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
36467363,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2015-01-01,2015-12-31,2612041.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
36467363,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,23758279.0,209599.0,50000.0,9814211.0,23758279.0,13944068.0,12715509.0,23548680.0,12715509.0,23548680.0,23548680.0,0.0,12500.0,0.0,9764211.0,916059.0,0.0,1228559.0,300000.0,0.0,0.0,,,,
36467363,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,,,,50000.0,,,,,,,,,,,,,,,,,,,,,
36467363,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,,,,9764211.0,,,,,,,,,,,,,,,,,,,,,
36467363,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,
36467363,2016-01-01,2016-01-01,c570,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,3548680.0,20000000.0,,
36467363,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",-6754.0,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,-9457.0,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,3122950.0,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-353339.0,Aarhus,2015-01-01,2015-12-31,2766908.0,2760154.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,6754.0,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
36467363,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2VmLzk1LzIzLzM0YjctNGRiYi04YmZiLWUwOWE0ZTkzZjM1MA.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2E0LzUwLzgwL2M1MmQtNDRhYy1iNWQ5LWY3ZTMyMmUxYWEwNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8240 Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2014-12-15,2017-05-23,Statsautoriseret revisor,,20222670.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Acema Invest ApS.,,Ãrsrapport,4700000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Anders Marcus,Anders Marcus,Nordea,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2015-01-01,2015-12-31,500000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,1646944.0,true,2017-05-18,Aarhus,,urn:ofk:oid:23948420,indberetninger-20180424,2.5124211,36467363.0,,2018-03-28T08:39:15.663Z,2017-05-26T05:49:43.565Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-12-EC,2017-05-26T05:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
