entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,LongtermLiabilitiesOtherThanProvisions,NameOfAuditFirm,ProfitLoss
36467363,2014-12-15,2014-12-15,c137,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,50000.0,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,,,
36467363,2014-12-15,2014-12-15,c158,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,4950000.0,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,,,
36467363,2014-12-15,2014-12-15,c171,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,0.0,,
36467363,2014-12-15,2014-12-31,c0,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,,BDO Statsautoriseret revisionsaktieselskab,2202170.0
36467363,2014-12-15,2014-12-31,c159,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,,,2202170.0
36467363,2014-12-15,2014-12-31,c199,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,,,
36467363,2014-12-15,2014-12-31,c29,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,,,2202170.0
36467363,2014-12-15,2014-12-31,c299,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,,,
36467363,2014-12-31,2014-12-31,c139,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,50000.0,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,,,
36467363,2014-12-31,2014-12-31,c160,,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzdhLzk3L2ZjL2MyNjAtNDI1Mi05N2I4LTM5YjQ5YzAwN2U1Yw.pdf,http://regnskaber.virk.dk/36376463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2I2L2QyLzY2LzZlMmMtNGY1ZC04NTdhLTVkNjFhYjQ5ZjE5Mw.xml,Aarhus C,8000.0,29.0,Kystvejen,8240  Risskov,Skolevangs AllÃ© 61,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Acema Invest ApS,22424609.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 15. december - 31. december 2014.",50000.0,22424609.0,2015-07-03,2014-12-15,2015-07-03,Statsautoriseret revisor,7152170.0,-12500.0,36467363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 15. december - 31. december 2014 for Acema Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Acema Invest ApS for regnskabsÃ¥ret 15. december - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",2214670.0,Ãrsrapport,22424609.0,15222439.0,6495864.0,6495864.0,0.0,Jesper L. Christensen,Anders Marcus,Anders Marcus,Acema Invest ApS,BDO Statsautoriseret revisionsaktieselskab,22214670.0,7500.0,209939.0,Aarhus,2202170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,2014-12-15,7152170.0,8719075.0,22214670.0,8726575.0,209939.0,2015-07-03,Aarhus,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5650063,indberetninger-20180424,2.5124211,36467363.0,,2018-03-30T09:15:32.180Z,2015-07-03T16:31:06.832Z,regnskab,0.0,,2014-12-31,2014-12-15,X15-AF-07-SG,2015-07-03T16:31:06.858Z,,,
