entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResearchAndDevelopmentExpenditure,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
35806474,2014-02-05,2014-12-31,ID_11,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,405720.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,,,,,,,,,,,,,,,,,,,,,,
35806474,2014-02-05,2014-12-31,ID_7,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,-405720.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,0.0,48.0,-537377.0,-537425.0,537425.0,-131657.0,,,,,,,,,,,,,,,,
35806474,2014-02-05,2014-12-31,ID_9,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,405720.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,,,,,,,,,,,,,,,,,,,,,,
35806474,2014-12-31,2014-12-31,ID_13,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,,,,,,,210280.0,3891.0,1000.0,210280.0,-404720.0,210280.0,615000.0,0.0,74732.0,-405720.0,615000.0,610000.0,206389.0,131657.0,5000.0,
35806474,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,,,,,,,,,,,,,,,,,,,,,,
35806474,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,,,,,,,,,,,,,,,,,,,,,,
35806474,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,416231.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,,,,,,,,,,,,,,,,,,,,,,
35806474,2015-01-01,2015-12-31,ID_14,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,,,,,,,,,,,,,,,,,,,,,,
35806474,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,,,,,,,,,,,,,,,,,,,,,,
35806474,2015-01-01,2015-12-31,ID_16,,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzE3LzliLzMxLzBhZmYtNDJkYS05M2VmLTA2MzIyZjQwNzE4NA.pdf,http://regnskaber.virk.dk/47460853/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzlmL2EwLzc3LzNiOGYtNDU2Mi1iNDc5LWQzMTI0M2VkOTk4ZQ.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i SIMPLY DOCUMENTS IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-30,2014-02-05,2016-05-30,35806474.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SIMPLY DOCUMENTS IVS.,Ãrsrapport,Peter Larsen,SIMPLY DOCUMENTS IVS,ATTIRI Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-05-2016",2014-02-05,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22600811,indberetninger-20180424,2.5118417999999996,35806474.0,,2018-03-28T22:43:10.535Z,2016-06-03T13:36:46.659Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-02-QH,2016-06-03T13:36:47.052Z,,,,,,,,,,,,,,,,,,,,,,
