entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,OtherShorttermReceivables,RetainedEarnings,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables
25591763,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,-9932.0,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,9999.0,4658.0,Middelfart,2015-01-01,2015-12-31,-4064.0,-5274.0,-9932.0,2016-12-31,2016-01-01,289914.0,false,false,-1210.0,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,,,,,,,,,,
25591763,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,,,Middelfart,2015-01-01,2015-12-31,-4064.0,,,2016-12-31,2016-01-01,289914.0,false,false,,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,,,,,,,,,,
25591763,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,,,Middelfart,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,289914.0,false,false,,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,97835.0,80000.0,97835.0,97835.0,97835.0,2500.0,17835.0,97835.0,94086.0,1249.0
25591763,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,,,Middelfart,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,289914.0,false,false,,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,,,,80000.0,,,,,,
25591763,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,,,Middelfart,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,289914.0,false,false,,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,,,,17835.0,,,,,,
25591763,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,,,Middelfart,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,289914.0,false,false,,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,,,,97835.0,,,,,,
25591763,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,-10000.0,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,10000.0,922.0,Middelfart,2015-01-01,2015-12-31,-7081.0,-9078.0,-10000.0,2016-12-31,2016-01-01,289914.0,false,false,-1997.0,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,,,,,,,,,,
25591763,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,,,Middelfart,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,289914.0,false,false,,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,,,,,,,,,,
25591763,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,,,Middelfart,2015-01-01,2015-12-31,-7081.0,,,2016-12-31,2016-01-01,289914.0,false,false,,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,,,,,,,,,,
25591763,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzg3LzA3LzcxLzc1YTYtNGIyZC05MjExLThhODZkNTczMDA0NA.xhtml,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2NiL2UxLzdjL2E5ZGUtNDM3NC1hMzJlLWYwNjA5NWM2N2VhMA.pdf,http://regnskaber.virk.dk/36719552/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2FlL2JlLzFlL2ZmZTItNDNlOS1hMDA5LWNhZjQ4YmRjMDhlYw.xml,true,Middelfart,5500.0,106.0,TeglgÃ¥rdsparken,5500 Middelfart,TeglgÃ¥rdsparken 106,Regnskabsklasse B,289847.0,2017-03-29,2017-03-29,,25591763.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Berggren Madsen,Ole Berggren Madsen,F. UHRENHOLT CENTRAL SALES ApS,Uhrenholt A/S,,,Middelfart,2015-01-01,2015-12-31,-7081.0,,,2016-12-31,2016-01-01,289914.0,false,false,,false,false,Ingen bistand,urn:ofk:oid:23710488,indberetninger-20180424,2.59278,25591763.0,,2018-03-27T12:23:57.039Z,2017-04-10T06:47:45.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-23-MK,2017-04-10T06:47:45.846Z,,,,,,,,,,
