entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
34731055,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34731055,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,236423.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34731055,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,236667.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,-3850.0,236423.0,3850.0,2970.0,6600.0,236203.0,-3850.0,-464.0,,,,,,,,,,,,,,,,,,,,,
34731055,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,-105556.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34731055,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,,,,,,,,,564469.0,0.0,80000.0,204474.0,474281.0,564469.0,90188.0,359995.0,359995.0,359995.0,6250.0,105800.0,365098.0,-76617.0,90188.0,0.0,204474.0,93130.0,83938.0,111344.0,
34731055,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,188449.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,-15091.0,203102.0,15091.0,3481.0,0.0,184531.0,-15091.0,-3918.0,,,,,,,,,,,,,,,,,,,,,
34731055,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34731055,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,203102.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34731055,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,-14653.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34731055,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzRiL2NiLzZlL2IwMWYtNGZiNS1iY2UwLTY5MjBhY2E4MGFlYQ.pdf,http://regnskaber.virk.dk/55013743/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2YwLzliL2QzL2JhMmEtNDlmYi1hMjhhLTMwNjhmNmY0MzFmYw.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i EEM Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-14,2019-03-14,2012-11-01,2019-03-14,36563877.0,34731055.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for EEM Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,Liselotte MÃ¸ller,LMO Erhvervsrevision,Sydbank,EEM Holding ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",Ejstrupholm,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-14,Horsens,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26839193,indberetninger-20180424,2.5097403999999996,34731055.0,AWmPneXgRYGX6_YTF-L5,2019-03-18T07:05:32.234Z,2019-03-18T07:04:43.116Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AS-87-PQ,2019-03-18T07:04:43.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
