entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies
31759838,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,-631.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,-29782.0,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,0.0,121862.0,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,78136.0,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,-124732.0,284.0,Faaborg,2015-01-01,2015-12-31,46399.0,45768.0,92080.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,631.0,62 61 77 95,0.0,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,,,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,2015-01-01,2015-12-31,50600.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,,62 61 77 95,,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2015-01-01,2015-12-31,c185,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,,,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,2015-01-01,2015-12-31,-221864.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,,62 61 77 95,,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,,,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,2015-01-01,2015-12-31,217663.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,,62 61 77 95,,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,,,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,,62 61 77 95,,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,3941934.0,125000.0,631.0,1345763.0,3377756.0,3941934.0,2596171.0,534630.0,534630.0,1964866.0,1887516.0,3912386.0,1.0,77350.0,9650.0,10917.0,3377756.0,50600.0,93371.0,1076792.0,299317.0,631305.0,78704.0,218768.0,29548.0,18000.0,24866.0,,,
31759838,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,,,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,,62 61 77 95,,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2016-01-01,2016-01-01,c235,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,,,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,,62 61 77 95,,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,,,,93371.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,,,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,,62 61 77 95,,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,,,,1076792.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,,,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,,62 61 77 95,,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2NkLzE5L2ZjLzAxNGUtNDY4Yi05YjA5LTJkOTEwYjg0NDhmZA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzgxLzZlLzlhL2ZhMzAtNDViMC1hNjU5LWU2NjQ3NDM0YzViOA.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,-9749.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-28,2008-09-17,2017-04-28,-30436.0,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2016 andrager 0 tkr.",-50600.0,-30000.0,163008.0,20222670.0,31759838.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BP Holding Faaborg ApS.,406788.0,Ãrsrapport,1507000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,-178210.0,987.0,Faaborg,2015-01-01,2015-12-31,341886.0,332137.0,102572.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2016-12-31,2016-01-01,true,true,2017-04-28,Faaborg,9749.0,62 61 77 95,30000.0,urn:ofk:oid:23788611,indberetninger-20180424,2.5124327999999996,31759838.0,,2018-03-27T18:19:59.685Z,2017-05-01T11:52:04.215Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-21-TF,2017-05-01T11:52:04.374Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
