entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
32340296,2016-01-01,2016-01-01,c720,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",80000.0,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32340296,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,-550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32340296,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,-550000.0,72.0,1172000.0,436000.0,330000.0,18000.0,4000.0,18000.0,-750000.0,-736000.0,248000.0,-200000.0,594000.0,,,,,,,,,,,,,,,,,,
32340296,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",-620000.0,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,,,,,,,,,,,,,,1656000.0,772000.0,80000.0,1656000.0,57000.0,506000.0,1656000.0,2276000.0,2212000.0,178000.0,-700000.0,0.0,2276000.0,884000.0,0.0,143000.0,64000.0,0.0
32340296,2016-12-31,2016-12-31,c722,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",80000.0,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32340296,2017-01-01,2017-01-01,c181,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",80000.0,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32340296,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,467887.0,26.0,334223.0,952454.0,121277.0,20380.0,2038.0,20380.0,599889.0,618231.0,89629.0,132002.0,123317.0,,,,,,,,,,,,,,,,,,
32340296,2017-01-01,2017-12-31,c122,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,467887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32340296,2017-01-01,2017-12-31,c71,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32340296,2017-01-01,2017-12-31,c88,,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZjLzQ5LzQ0Lzc1ODItNGIyOS1hYzBjLWU5OTNiMmI2NGZlZQ.pdf,http://regnskaber.virk.dk/69204323/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzkwLzJjLzBhLzUzNGUtNGUzMy05NmI0LWY3ODAzOWE0NzM2MA.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,Universitetsparken,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-18,2018-06-18,2018-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler.",,33780524.0,32340296.0,33780524.0,mne33210,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Vikar Experten ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Andreas Kauders,Andreas Kauders,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Vikar Experten ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-18,Roskilde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25878265,indberetninger-20180424,2.5124211,32340296.0,AWQZk3AD0wkEsASkt6W9,2018-06-19T19:44:27.059Z,2018-06-19T19:44:08.924Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-61-YV,2018-06-19T19:44:09.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
