entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
21826391,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-7807.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,0.0,35839.0,Viby SjÃ¦lland,2015-01-01,2015-12-31,21498.0,28032.0,-7807.0,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,6534.0,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,,,,,,,,,,,,,,,,,,
21826391,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,,,Viby SjÃ¦lland,2015-01-01,2015-12-31,50600.0,,,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,,,,,,,,,,,,,,,,,,
21826391,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,,,Viby SjÃ¦lland,2015-01-01,2015-12-31,40000.0,,,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,,,,,,,,,,,,,,,,,,
21826391,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,,,Viby SjÃ¦lland,2015-01-01,2015-12-31,-69102.0,,,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,,,,,,,,,,,,,,,,,,
21826391,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,,,Viby SjÃ¦lland,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,1001919.0,9646.0,125000.0,1001919.0,991067.0,1001919.0,10852.0,986112.0,50600.0,815467.0,986112.0,10852.0,6161.0,6161.0,5852.0,5000.0,,
21826391,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-5937.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,280.0,30966.0,Viby SjÃ¦lland,2015-01-01,2015-12-31,19271.0,24749.0,-5937.0,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,5478.0,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,,,,,,,,,,,,,,,,,,
21826391,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,,,Viby SjÃ¦lland,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,,,,,,,,,,,,,,,,,28842562.0,HR REVISION - BARRETT ApS
21826391,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,,,Viby SjÃ¦lland,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,,,,,,,,,,,,,,,,,,
21826391,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,,,Viby SjÃ¦lland,2015-01-01,2015-12-31,103000.0,,,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,,,,,,,,,,,,,,,,,,
21826391,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2M4LzQwL2IzLzIzMWEtNGYyZC05MjMzLWExNmVlNjQ2MmI1Ng.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzA5L2Q2Lzk5LzU5OWQtNGNkZS1iMWRiLTM4OGRlMTkyYWZkMw.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzM1LzQ5Lzk2LzgwYmItNDVkNi1iYTZiLWY3MGFhZjc0ZmY1Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-18,2017-05-22,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Barrett ApS,,,Viby SjÃ¦lland,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,2017-05-18,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23906661,indberetninger-20180424,2.5955619999999997,21826391,,2018-03-28T04:44:32.475Z,2017-05-22T06:42:49.697Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-51-TN,2017-05-22T06:42:49.938Z,,,,,,,,,,,,,,,,,,
