entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
21826391,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-8897.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,69070.0,Roskilde,2014-01-01,2014-12-31,45885.0,60173.0,-8897.0,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,14288.0,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,,,,,,,,,,,,,,,,,,,
21826391,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2014-01-01,2014-12-31,90000.0,,,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,,,,,,,,,,,,,,,,,,,
21826391,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,,,,,,,,,,,,,,,,,,,
21826391,2014-01-01,2014-12-31,c9,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2014-01-01,2014-12-31,-44115.0,,,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,,,,,,,,,,,,,,,,,,,
21826391,2014-12-31,2014-12-31,c11,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,1104569.0,15254.0,125000.0,1104569.0,682.0,1099569.0,1104569.0,5000.0,1052196.0,90000.0,884569.0,1052196.0,5000.0,37119.0,36437.0,0.0,5000.0,,
21826391,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-7807.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,35839.0,Roskilde,2014-01-01,2014-12-31,21498.0,28032.0,-7807.0,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,6534.0,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,,,,,,,,,,,,,,,,,,,
21826391,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,,,,,,,,,,,,,,,,,,28842562.0,HR REVISION - KENNETH BARRETT ApS
21826391,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,,,,,,,,,,,,,,,,,,,
21826391,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2014-01-01,2014-12-31,50600.0,,,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,,,,,,,,,,,,,,,,,,,
21826391,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2I4LzZkLzY3LzBiYjYtNGYzZi04YjI5LTNlNmYyZGJjYzk0Zg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2EyLzg0L2IxLzRmYzItNDc0Ni05M2Q5LTFiOTFhMWVhYTBhZA.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVhL2I0L2E2LzQyZmEtNDdmNi04N2UwLTExNjRmOGFjNGM2Mg.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-23,2016-05-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2014-01-01,2014-12-31,40000.0,,,2015-12-31,2015-01-01,false,false,2016-05-23,Roskilde,,46194671.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22417595,indberetninger-20180424,2.595549,21826391.0,,2018-03-29T00:41:13.555Z,2016-05-23T14:48:59.065Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-45-MY,2016-05-23T14:48:59.244Z,,,,,,,,,,,,,,,,,,,
